Studio.Debugger.Callstack.DropdownFieldText,,,{NumFields:int} Columns,{NumFields:int} Columns,{NumFields:int} أعمدة,{NumFields:int} Spalten,{NumFields:int} columnas,{NumFields:int} Colonnes,{NumFields:int} कॉलम,{NumFields:int} Kolom,{NumFields:int} colonne,{NumFields:int} 列,{NumFields:int} 열,Liczba kolumn: {NumFields:int},{NumFields:int} Colunas,,{NumFields:int} คอลัมน์,{NumFields:int} Sütun,{NumFields:int} Cột,{NumFields:int} 列,{NumFields:int} 列,{NumFields:int} 行
Studio.Debugger.Common.simulationResumeActionV2,,,Resume,Resume,استئناف,Fortsetzen,Reanudar,Reprendre,फिर से शुरू करें,Lanjutkan,Riprendi,再開,재개,Wznów,Retomar,Возобновить,เล่นต่อ,Sürdür,Tiếp Tục,继续,继续,繼續
Studio.Debugger.Common.stepOverActionV2,,,Step Over,Step Over,المشي خطوة,Überspringen,Depura paso a paso por procedimientos,Passer outre,उसे पार करें,Step Over,Supera,ステップオーバー,단위 실행,Step Over,Step Over,,Step Over,Adımla,Bước Qua,单步跳过,单步跳过,不進入
Studio.Debugger.Common.stepIntoActionV2,,,Step Into,Step Into,المشي إلى,Hineinspringen,Depurar paso a paso por instrucciones,Entrer dans,इसमें जाएँ,Step Into,Entra,ステップイン,한 단계씩 실행,Step Into,Step Into,,Step Into,Gir,Bước Vào,单步跳入,单步跳入,逐步執行
Studio.Debugger.Common.stepOutActionV2,,,Step Out,Step Out,الخروج من,Herausspringen,Salir de la depuración,Sortir,बाहर निकलें,Step Out,Esci,ステップアウト,단계 출력,Step Out,Step Out,,Step Out,Atla,Bước Ra,单步跳出,单步跳出,跳出
Studio.Debugger.BreakpointsWindow.GoToScript,,,Go To Script,Go To Script,الانتقال إلى البرنامج النصي,Zu Skript gehen,Ir al script,Aller au script,स्क्रिप्ट पर जाएँ,Buka Skrip,Vai a script,スクリプトへ移動,스크립트로 이동,Przejdź do skryptu,Ir para script,Перейти к скрипту,ไปยังสคริปต์,Betiğe git,Đi Đến Kịch Bản,前往脚本,前往脚本,前往指令碼
Studio.Debugger.BreakpointsWindow.DisableAll,,,Disable All Breakpoints,Disable All Breakpoints,تعطيل جميع نقاط التوقف,Alle Haltepunkte deaktivieren,Desactivar todos los puntos de interrupción,Désactiver tous les points de rupture,सभी ब्रेकपॉइंट बंद करें,Nonaktifkan Semua Breakpoint,Disabilita tutti i breakpoint,すべてのブレークポイントを無効化,모든 중단점 비활성화,Wyłącz wszystkie punkty przerwania,Desativar todos os pontos de interrupção,,ปิดใช้งาน Breakpoint ทั้งหมด,Tüm Kesme Noktalarını devre dışı bırak,Tắt Tất Cả Các Điểm Dừng,禁用所有断点,禁用所有断点,停用所有斷點
Studio.Debugger.BreakpointsWindow.DeleteAll,,,Delete All Breakpoints,Delete All Breakpoints,حذف جميع نقاط التوقف,Alle Haltepunkte löschen,Eliminar todos los puntos de interrupción,Supprimer tous les points d’arrêt,सभी ब्रेकपॉइंट डिलीट करें,Hapus Semua Breakpoint,Elimina tutti i breakpoint,すべてのブレークポイントを削除,모든 중단점 삭제,Usuń wszystkie punkty przerwania,Excluir todos os pontos de interrupção,,ลบ Breakpoint ทั้งหมด,Tüm Kesme Noktalarını sil,Xóa Tất Cả Các Điểm Dừng,删除所有断点,删除所有断点,刪除所有斷點
Studio.Debugger.BreakpointsWindow.EnableAll,,,Enable All Breakpoints,Enable All Breakpoints,تمكين جميع نقاط التوقف,Alle Haltepunkte aktivieren,Activar todos los puntos de interrupción,Activer tous les points d'arrêt,सभी ब्रेकपॉइंट चालू करें,Aktifkan Semua Breakpoint,Abilita tutti i breakpoint,すべてのブレークポイントを有効化,모든 중단점 활성화,Włącz wszystkie punkty przerwania,Ativar todos os pontos de interrupção,,เปิดใช้งาน Breakpoint ทั้งหมด,Tüm Kesme Noktalarını etkinleştir,Bật Tất Cả Các Điểm Dừng,启用所有断点,启用所有断点,啟用所有斷點
Studio.Debugger.Common.GoToScript,,,Go To Script,Go To Script,الانتقال إلى البرنامج النصي,Zu Skript gehen,Ir a Script,Aller sur Script,स्क्रिप्ट पर जाएँ,Buka Skrip,Vai a script,スクリプトへ移動,스크립트로 이동,Przejdź do skryptu,Ir para script,Перейти к скрипту,ไปยังสคริปต์,Betiğe git,Đi Đến Kịch Bản,前往脚本,前往脚本,前往指令碼
Studio.Debugger.Watch.FilterScopes,,,Filter variables by scope,Filter variables by scope,تصفية المتغيرات حسب النطاق,Variablen nach Bereich filtern,Filtrar variables por ámbito,Filtrer les variables par scope,स्कोप के आधार पर वेरिएबल्स फ़िल्टर करें,Filter variabel berdasarkan lingkup,Filtra le variabili per ambito,範囲別に変数をフィルタ,범위로 변수 필터링,Filtruj zmienne według zakresu,Filtrar variáveis por escopo,,กรองตัวแปรตามขอบเขต,Değişkenleri kapsama göre filtrele,Lọc các biến theo phạm vi,按范围筛选变量,按范围筛选变量,依範圍篩選變數
Studio.Debugger.Callstack.FrameColumnTooltip,,,The data associated with a single call to a function,The data associated with a single call to a function,البيانات المرتبطة باستدعاء واحد إلى الدالّة,"Die Daten, die mit einem einzigen Funktionsaufruf verbunden sind",Los datos asociados con una sola llamada a una función,Les données associées à un appel unique à une fonction,एक फ़ंक्शन के लिए सिंगल कॉल से जुड़ा डेटा,Data yang dikaitkan dengan panggilan tunggal ke fungsi,I dati associati a una singola chiamata a una funzione,関数への単一の呼び出しに関連付けられたデータ,함수에 대한 단일 호출에 연결된 데이터,Dane powiązane z pojedynczym wywołaniem funkcji,Os dados associados com uma única chamada para uma função,,ข้อมูลที่เกี่ยวข้องกับการเรียกใช้ฟังก์ชันครั้งเดียว,Bir işleve yapılan tekli çağrıyla ilişkili veriler,Dữ liệu được liên kết với một lệnh gọi hàm cụ thể,与一个函数单次调用相关的数据,与一个函数单次调用相关的数据,與單一函式呼叫相關的資料
Studio.Debugger.Callstack.LayerColumnTooltip,,,The language that the script is written in,The language that the script is written in,اللغة التي تم استخدامها لكتابة البرنامج النصيّ,"Die Sprache, in der das Skript geschrieben ist",El idioma en el que está escrito el script,Le langage dans lequel le script est écrit,जिस भाषा में स्क्रिप्ट लिखी गई है,Bahasa yang digunakan untuk menulis skrip,Il linguaggio in cui lo script è scritto,スクリプトが書かれている言語,스크립트가 작성된 언어,"Język, w którym pisany jest skrypt",O idioma em que o script foi escrito,,ภาษาที่ใช้ในการเขียนสคริปต์,Betiğin yazıldığı dil,Ngôn ngữ tạo kịch bản,脚本写入语言,脚本写入语言,指令碼的語言
Studio.Debugger.Callstack.FunctionColumnTooltip,,,The name of the function call associated with a frame,The name of the function call associated with a frame,اسم استدعاء الدالة المرتبط بالإطار,"Der Name des Funktionsaufrufs, der mit einem Bild verbunden ist",El nombre de la llamada a función asociada con un fotograma,Le nom de l'appel de la fonction associée à une trame,एक फ्रे़म के साथ जुड़े फ़ंक्शन कॉल का नाम,Nama panggilan fungsi yang terkait dengan frame,Il nome della chiamata funzione associata a un frame,フレームに関連付けられた関数呼び出しの名前,프레임에 연결된 함수 호출의 이름,Nazwa wywołania funkcji powiązanej z klatką,O nome da chamada funcional associada com um frame,,ชื่อการเรียกฟังก์ชัน ที่เกี่ยวข้องกับเฟรม,Çerçeveyle ilişkili işlev çağrısının adı,Tên của lệnh gọi hàm được liên kết với một khung,与框架关联的函数调用名称,与框架关联的函数调用名称,與畫格相關的函式呼叫的名稱
Studio.Debugger.Callstack.LineColumnTooltip,,,The line number of the function call associated with a frame,The line number of the function call associated with a frame,رقم السطر الخاص باستدعاء الدالة المرتبط بإطار,"Die Zeilennummer des Funktionsaufrufs, der mit einem Bild verbunden ist",El número de línea de la llamada a la función asociada con un fotograma,Le numéro de ligne de l'appel de fonction associé à un cadre,एक फ्रे़म के साथ जुड़े फ़ंक्शन कॉल की लाइन संख्या,Nomor baris panggilan fungsi yang terkait dengan frame,Il nome della chiamata funzione associata a un frame,フレームに関連付けられた関数呼び出しの行番号,프레임에 연결된 함수 호출의 줄 번호,Numer wiersza wywołania funkcji powiązanej z klatką,O número da linha da função da chamada associada com um frame,,หมายเลขบรรทัดของการเรียกฟังก์ชันที่เกี่ยวข้องกับเฟรม,Çerçeveyle ilişkili işlev çağrısının satır numarası,Số dòng của lệnh gọi hàm được liên kết với một khung,与帧关联的函数调用的行数,与帧关联的函数调用的行数,與畫格相關的函式呼叫的行號
Studio.Debugger.Callstack.SourceColumnTooltip,,,The script where the function call of a frame originated,The script where the function call of a frame originated,البرنامج النصي حيث نشأ استدعاء الدالة للإطار,"Das Skript, aus dem der Funktionsaufruf eines Bildes stammt",El script donde se originó la llamada de función de un fotograma,Le script où la fonction appel d'une image est originaire,स्क्रिप्ट जहाँ किसी फ्रेम का फ़ंक्शन कॉल जेनरेट हुआ,Skrip tempat asal panggilan fungsi frame,Lo script in cui ha origine la chiamata di una funzione di un frame,フレームの関数呼び出しの起源となるスクリプト,프레임의 함수 호출이 시작된 스크립트,"Skrypt, z którego pochodzi wywołanie funkcji powiązanej z klatką",O script onde a chamada da função de um frame foi originada,,สคริปต์ที่เป็นต้นกำเนิดการเรียกใช้ฟังก์ชันของเฟรม,Çerçevenin işlev çağrısının kaynağı olan betik,Kịch bản nơi bắt nguồn lệnh gọi hàm của một khung hình,帧函数调用的原始位置脚本,帧函数调用的原始位置脚本,畫格函式呼叫的原始位置的指令碼
Studio.Debugger.BreakpointsWindow.AllColumns,,,All Columns,All Columns,جميع الأعمدة,Alle Spalten,Todas las columnas,Toutes les colonnes,सभी कॉलम,Semua Kolom,Tutte le colonne,すべての列,모든 열,Wszystkie kolumny,Todas as colunas,,คอลัมน์ทั้งหมด,Tüm Sütunlar,Tất Cả Các Cột,所有列,所有列,所有行
Studio.Debugger.BreakpointsWindow.LineColumnTooltip,,,The line number a breakpoint is on,The line number a breakpoint is on,رقم السطر الذي تقع فيه نقطة التوقف,"Die Zeilennummer, auf der ein Haltepunkt ist",El número de línea en el que está un punto de interrupción,Le numéro de ligne sur lequel un point de rupture est activé,लाइन नंबर जिस पर ब्रेकपाइंट चालू है,Nomor baris tempat breakpoint berada,Il numero di riga su cui è acceso un punto di interruzione,ブレークポイントがオンになっている行番号,중단점을 사용 중인 줄 번호,"Numer wiersza, w którym znajduje się punkt przerwania",O número da linha onde está um ponto de interrupção,,หมายเลขบรรทัดที่มี Breakpoint อยู่,Kesme noktası olan satır numarası,Số dòng có điểm dừng,断点所在的行号,断点所在的行号,斷點所在的行號
Studio.Debugger.BreakpointsWindow.ScriptColumnTooltip,,,The script a breakpoint belongs to,The script a breakpoint belongs to,النص البرمجي الذي تنتمي إليه نقطة التوقف,"Das Skript, zu dem ein Haltepunkt gehört",El script al que pertenece un punto de interrupción,Le script auquel appartient un point d'arrêt,स्क्रिप्ट जो ब्रेकपॉइंट से संबंधित है,Skrip tempat breakpoint berada,Lo script a cui un breakpoint appartiene,ブレークポイントが所属するスクリプト,중단점이 속해 있는 스크립트,"Skrypt, w którym znajduje się punkt przerwania",O script ao qual um ponto de interrupção pertence,,สคริปต์ที่มี Breakpoint อยู่,Kesme noktasının ait olduğu betik,Kịch bản có một điểm dừng,断点所属脚本,断点所属脚本,斷點所屬的指令碼
Studio.Debugger.BreakpointsWindow.SourceLineColumnTooltip,,,The content of the line a breakpoint is on,The content of the line a breakpoint is on,محتوى السطر الذي تقع عليه نقطة التوقف,"Der Inhalt der Zeile, auf der ein Haltepunkt ist",El contenido de la línea en el que está un punto de interrupción,Le contenu de la ligne sur laquelle un point d'arrêt est activé,लाइन का कॉन्टेंट जिस पर ब्रेकपाइंट चालू है,Isi baris tempat breakpoint berada,Il contenuto della riga su cui c'è il breakpoint,ブレークポイントがオンになっている行の内容,중단점을 사용 중인 줄의 콘텐츠,"Treść wiersza, w którym znajduje się punkt przerwania",O conteúdo da linha onde um ponto de interrupção está,,เนื้อหาของบรรทัดที่มี Breakpoint อยู่,Kesme noktası olan satırın içeriği,Nội dung của dòng có điểm dừng,断点所在行的内容,断点所在行的内容,斷點所在的行的內容
Studio.Debugger.BreakpointsWindow.ConditionColumnTooltip,,,The condition that must be met for a breakpoint to be triggered,The condition that must be met for a breakpoint to be triggered,الشرط الذي لا بد من استيفائه لتشغيل نقطة التوقف,"Die Bedingung, die erfüllt sein muss, damit ein Haltepunkt ausgelöst wird",La condición que debe cumplirse para que se active un punto de interrupción,La condition qui doit être remplie pour qu'un point d'arrêt soit déclenché,ब्रेकपॉइंट को ट्रिगर करने के लिए शर्त जिसे पूरा किया जाना चाहिए,Kondisi yang harus dipenuhi agar breakpoint terpicu,La condizione che deve essere soddisfatta per attivare un breakpoint,ブレークポイントをトリガーするために満たさなければならない条件,중단점이 트리거되기 위해 충족되어야 하는 조건,"Warunek, który musi zostać spełniony w celu aktywowania punktu przerwania",A condição que deve ser satisfeita para que um ponto de interrupção seja acionado,,เงื่อนไขที่กำหนดสำหรับการเปิดใช้งาน Breakpoint,Kesme noktasının tetiklenmesi için karşılanması gereken koşul,Điều kiện phải được đáp ứng để kích hoạt điểm dừng,触发断点需要满足的条件,触发断点需要满足的条件,斷點觸發需要滿足的條件
Studio.Debugger.BreakpointsWindow.LogMessageColumnTooltip,,,The message printed to the Output when a breakpoint is triggered,The message printed to the Output when a breakpoint is triggered,الرسالة التي ستظهر لدى تشغيل نقطة التوقف,"Die Nachricht, die auf der Ausgabe erscheint, wenn ein Haltepunkt ausgelöst wird",El mensaje impreso en la Salida cuando se activa un punto de interrupción,Le message affiché à la sortie lorsqu'un point d'arrêt est déclenché,"जब ब्रेकपॉइंट ट्रिगर किया जाता है, तब आउटपुट में प्रिंट किया गया मैसेज",Pesan yang dicetak ke Output saat breakpoint terpicu,Il messaggio stampato sull'uscita quando viene attivato un breakpoint,ブレークポイントがトリガーされたときに出力に表示されるメッセージ,중단점이 트리거될 때 출력에 인쇄되는 메시지,Wiadomość wyświetlona w oknie wyjścia po aktywowaniu punktu przerwania,A mensagem impressa na saída quando um ponto de interrupção é acionado,,ข้อความที่ปรินต์ไปยังเอาต์พุตเมื่อเปิดใช้งาน Breakpoint,Kesme noktası tetiklendiğinde Çıkış penceresine yazdırılan mesaj,Thông điệp sẽ được in vào tiện ích Output khi kích hoạt một điểm dừng,触发断点时输出显示的信息,触发断点时输出显示的信息,斷點觸發時 Output 中出現的訊息
Studio.Debugger.BreakpointsWindow.ContinueExecutionColumnTooltip,,,Determines if execution will be paused when a breakpoint is hit,Determines if execution will be paused when a breakpoint is hit,يحدد ما إذا كان سيتم إيقاف التنفيذ لدى الوصول إلى نقطة توقف,"Bestimmt, ob die Ausführung angehalten wird, wenn ein Haltepunkt erreicht wird",Determina si la ejecución se pausa cuando se alcanza un punto de interrupción,Détermine si l'exécution sera suspendue lorsqu'un point d'arrêt est touché,तय करता है कि ब्रेकपॉइंट हिट होने पर एक्ज़ीक्यूशन रोका जाएगा या नहीं,Menentukan apakah eksekusi akan dijeda saat breakpoint ditemukan,Determina se l'esecuzione viene sospesa quando viene raggiunto un breakpoint,ブレークポイントがヒットしたときに実行を一時停止するかどうかを決定,중단점에 적중했을 때 실행의 일시 중지 여부를 결정,"Określa, czy wykonywanie zostanie wstrzymane w momencie dotarcia do punktu przerwania",Determina se a execução será pausada quando um ponto de interrupção for atingido,,กำหนดว่าการดำเนินการจะหยุดชั่วคราวหรือไม่เมื่อกด Breakpoint,Kesme noktasına isabet edildiğinde yürütmenin duraklatılıp duraklatılmayacağını belirler,Xác định xem việc thực hiện có bị tạm dừng khi gặp điểm dừng hay không,决定断点触发时是否停止执行,决定断点触发时是否停止执行,決定斷點觸發時是否會停止執行
Studio.Debugger.Watch.NameColumnTooltip,,,The declared name of a variable,The declared name of a variable,الاسم المعلَن للمتغيّر,Der deklarierte Name einer Variablen,El nombre declarado de una variable,Le nom déclaré d'une variable,किसी वेरिएबल का घोषित नाम,Nama variabel yang dideklarasikan,Il nome dichiarato di una variabile,変数の宣言された名前,선언된 변수 이름,Deklarowana nazwa zmiennej,O nome declarado de uma variável,,ประกาศชื่อของตัวแปร,Değişkenin bildirilen adı,Tên đã khai báo của một biến,变量的已声明名称,变量的已声明名称,變數的宣告名稱
Studio.Debugger.Watch.ScopeColumnTooltip,,,The scope of a variable: where it can be “seen” and accessed,The scope of a variable: where it can be “seen” and accessed,"نطاق المتغير: حيث يمكن ""رؤيته"" والوصول إليها","Der Gültigkeitsbereich einer Variablen: wo sie ""gesehen"" und auf sie zugegriffen werden kann","El alcance de una variable: donde se puede ""ver"" y acceder",La portée d'une variable : où elle peut être « vue » et accessible,"एक वेरिएबल का दायरा : जहाँ इसे ""देखा"" और ऐक्सेस किया जा सकता है","Lingkup variabel: tempat variabel dapat ""dilihat"" dan diakses",Ambito di applicazione di una variabile: dove può essere “visto” e accessibile,変数の範囲：「見る」ことができ、アクセスできる場合,변수의 범위: '볼 수 있고' 액세스할 수 있는 것,"Zakres zmiennej, w którym może być „widoczna” i można uzyskać do niej dostęp","O escopo de uma variável: onde pode ser ""vista"" e acessada",,"ขอบเขตของตัวแปร: ที่สามารถ ""มองเห็น"" และเข้าถึงได้","Değişkenin kapsamı (""Görülebildiği"" ve erişilebildiği yer)","Phạm vi của một biến: nơi bạn có thể ""thấy"" và sử dụng biến đó",变量的范围：可以被“看见”及访问的地点,变量的范围：可以被“看见”及访问的地点,變數的範圍：可以被「看見」和存取的地方
Studio.Debugger.Watch.ValueColumnTooltip,,,The current value of a variable,The current value of a variable,القيمة الحالية للمتغير,Der aktuelle Wert einer Variablen,El valor actual de una variable,La valeur actuelle d'une variable,किसी वेरिएबल की मौजूदा वैल्यू,Nilai variabel saat ini,Il nome dichiarato di una variabile,変数の現在の値,변수의 현재 값,Bieżąca wartość zmiennej,O valor atual de uma variável,,ค่าปัจจุบันของตัวแปร,Değişkenin mevcut değeri,Giá trị hiện tại của một biến,变量当前值,变量当前值,變數目前的值
Studio.Debugger.Watch.DataTypeColumnTooltip,,,The data type of a variable,The data type of a variable,نوع بيانات المتغير,Der Datentyp einer Variablen,El tipo de datos de una variable,Le type de données d'une variable,किसी वेरिएबल का डेटा टाइप,Tipe data suatu variabel,Il nome dichiarato di una variabile,変数のデータ型,변수의 데이터 형식,Typ danych zmiennej,O tipo de dado de uma variável,,ประเภทข้อมูลของตัวแปร,Değişkenin veri türü,Kiểu dữ liệu của một biến,变量的数据类型,变量的数据类型,變數的資料類型
Studio.Debugger.Common.None,,,None,None,لا شيء,Keine,Ninguno,Aucun,कुछ भी नहीं,Tidak ada,Nessuno,なし,없음,Brak,Nenhum,,ไม่มี,Hiçbiri,Không Có,无,无,無
Studio.Debugger.Watch.LocalTooltip,,,A local variable is accessible only within the block of code where it's declared,A local variable is accessible only within the block of code where it's declared,لا يمكن الوصول إلى المتغير المحلي إلا ضمن كتلة التعليمات البرمجية التي تم الإعلان عنها,"Auf eine lokale Variable kann nur innerhalb des Codeblocks zugegriffen werden, in dem sie deklariert wurde.",Una variable local es accesible solo dentro del bloque de código donde se declara,Une variable locale n'est accessible que dans le bloc de code où elle est déclarée,"लोकल वेरिएबल सिर्फ़ कोड के ब्लॉक के तहत ही ऐक्सेस किया जा सकता है, जहाँ इसे घोषित किया गया है",Variabel lokal hanya dapat diakses dalam blok kode tempat variabel dideklarasikan,Una variabile locale è accessibile solo all'interno del blocco di codice dove è dichiarata,ローカル変数は宣言されたコードブロック内でのみアクセスできます,지역 변수는 선언된 코드 블록 내에서만 액세스할 수 있습니다.,"Zmienna lokalna jest dostępna tylko w ramach bloku kodu, w którym została zadeklarowana",Uma variável local é acessível somente dentro do bloco de código onde é declarada,,สามารถเข้าถึงตัวแปรภายในได้เฉพาะในบล็อกของโค้ดตามตำแหน่งที่ประกาศไว้เท่านั้น,Yerel değişkenlere yalnızca bildirildikleri kod blokunda erişilebilir,Một biến cục bộ chỉ có thể được truy cập khi nằm trong khối mã nơi biến đó được khai báo,局部变量只能在已声明的代码块中访问,局部变量只能在已声明的代码块中访问,局部變數只能在自己被宣告的程式碼區塊中存取
Studio.Debugger.Watch.UpvalueTooltip,,,An upvalue is a local variable that an inner function or loop uses,An upvalue is a local variable that an inner function or loop uses,القيمة الأولى هي متغير محلي يستخدم في دالة داخلية أو في تكرار حلقي,"Ein Upvalue ist eine lokale Variable, die eine innere Funktion oder Schleife verwendet",Un valor Upvalue es una variable local utilizada por una función interna o bucle,Une valeur upvalue est une variable locale qu'une fonction ou une boucle interne utilise,अपवैल्यू एक लोकल वेरिएबल है जिसका इस्तेमाल इनर फ़ंक्शन या लूप करता है,Upvalue adalah variabel lokal yang digunakan oleh fungsi dalam atau loop,Un valore aggiunto è una variabile locale che una funzione interna o un ciclo usa,upvalue は、内部関数かループが使用するローカル変数です。,Upvalue는 내부 함수 또는 루프에서 사용하는 지역 변수입니다.,Upvalue to zmienna lokalna używana w funkcji wewnętrznej lub pętli,Um upvalue é uma variável local que uma função interna ou um laço usam,,ค่าที่เพิ่มขึ้นคือตัวแปรภายในที่ฟังก์ชันภายในหรือลูปใช้งาน,"Üst değer, iç işlevlerin ve döngülerin kullandığı yerel bir değişkendir",Upvalue là một biến cục bộ được sử dụng bởi một hàm hoặc vòng lặp lồng nhau,Upvalue 是一个内部函数或 loop 使用的局部变量,Upvalue 是一个内部函数或 loop 使用的局部变量,Upvalue 是內部函數或迴圈使用的局部變數
Studio.Debugger.Watch.GlobalTooltip,,,A global variable is accessible from multiple blocks of code following where it's declared if the blocks are within the same script,A global variable is accessible from multiple blocks of code following where it's declared if the blocks are within the same script,يمكن الوصول إلى المتغير العمومي من كتل متعددة من التعليمات البرمجية بعد المكان الذي يتم الإعلان عنه إذا كانت الكتل ضمن نفس البرنامج النصي,"Auf eine globale Variable kann von mehreren Codeblöcken aus zugegriffen werden, die auf ihre Deklaration folgen, wenn sich die Blöcke im selben Skript befinden",Una variable global es accesible desde varios bloques de código que sigue donde se declara si los bloques están dentro del mismo script,Une variable globale est accessible à partir de plusieurs blocs de code suivant où elle est déclarée si les blocs sont dans le même script,"अगर ब्लॉक एक ही स्क्रिप्ट के अंदर हैं, तो ग्लोबल वेरिएबल को कोड के कई ब्लॉकों से ऐक्सेस किया जा सकता है, जहाँ इसे घोषित किया गया है",Variabel global dapat diakses dari beberapa blok kode mengikuti tempat variabel dideklarasikan jika blok berada dalam skrip yang sama,Una variabile globale è accessibile da più blocchi di codice dopo dove è dichiarata se i blocchi sono all'interno dello stesso script,グローバル変数は、ブロックが同じスクリプト内にある場合に宣言されたところで後に続く複数のコードブロックからアクセスできます,"전역 변수는 블록들이 동일한 스크립트 내에 있는 경우, 선언된 후 여러 코드 블록에서 액세스할 수 있습니다.","Zmienna globalna jest dostępna w wielu blokach kodu następującego po miejscu jej zadeklarowania, jeśli bloki te znajdują się w tym samym skrypcie",Uma variável global é acessível a partir de vários blocos de código seguindo onde é declarada se os blocos estão dentro do mesmo script,,สามารถเข้าถึงตัวแปรสากลได้จากหลากหลายบล็อกของรหัสตามตำแหน่งที่ประกาศไว้ หากว่าบล็อกอยู่ในสคริปต์เดียวกัน,Bloklar aynı betik içerisindeyse genel değişkenlere bildirildikleri yeri takip eden birden fazla kod blokundan erişilebilir,"Có thể truy cập biến toàn cục từ nhiều khối mã nằm sau vị trí khai báo của biến đó, miễn là các khối mã này nằm trong cùng một kịch bản",全局变量可以从多个已声明的代码块访问，只要代码块属于同一个脚本,全局变量可以从多个已声明的代码块访问，只要代码块属于同一个脚本,全域變數可以從多個程式碼區塊地宣告存取，只要區塊都屬於同一個指令碼中就可以
Studio.Debugger.BreakpointsWindow.DeleteAllPopupText,,,Do you want to delete all breakpoints?,Do you want to delete all breakpoints?,هل تريد حذف جميع نقاط التوقف؟,Möchtest du alle Haltepunkte löschen?,¿Quieres eliminar todos los puntos de interrupción?,Veux-tu supprimer tous les points de rupture ?,क्या आपको सभी ब्रेकपॉइंट डिलीट करने हैं?,Ingin menghapus semua breakpoint?,Vuoi eliminare tutti i breakpoint?,すべてのブレークポイントを削除しますか？,모든 중단점을 삭제할까요?,Czy chcesz usunąć wszystkie punkty przerwania?,Gostaria de excluir todos os pontos de interrupção?,,คุณต้องการลบ Breakpoint ทั้งหมดหรือไม่?,Tüm kesme noktalarını silmek istiyor musun?,Bạn có muốn xóa tất cả các điểm dừng không?,要删除所有断点吗？,要删除所有断点吗？,要刪除所有斷點嗎？
Studio.Debugger.BreakpointsWindow.DeleteAllPopupYes,,,Yes,Yes,نعم,Ja,Sí,Oui,हाँ,Ya,Sì,はい,예,Tak,Sim,,ใช่,Evet,Có,是,是,是
Studio.Debugger.BreakpointsWindow.DeleteAllPopupNo,,,No,No,لا,Nein,No,Non,नहीं,Tidak,No,いいえ,아니요,Nie,Não,,ไม่,Hayır,Không,否,否,否
Studio.Debugger.Common.DeleteWatch,,,Delete Watch Expression,Delete Watch Expression,حذف تعبير المراقبة,Überwachungsausdrücke löschen,Eliminar Expresión de inspección,Supprimer une expression de surveillance,वॉच एक्सप्रेशन डिलीट करें,Hapus Ekspresi Pemeriksaan,Elimina ispezione espressione,式の観察を削除,조사식 삭제,Usuń obserwowane wyrażenie,Excluir expressão de observação,,ลบการแสดงการติดตาม,İzleme İfadesini sil,Xóa Biểu Thức Theo Dõi,删除监视器表达式,删除监视器表达式,刪除監看運算式
Studio.Debugger.Common.DeleteAllWatches,,,Delete All Watch Expressions,Delete All Watch Expressions,حذف جميع تعبيرات المراقبة,Alle Überwachungsausdrücke löschen,Borrar todas las Expresiones de inspección,Supprimer toutes les expressions de surveillance,सभी वॉच एक्सप्रेशंस डिलीट करें,Hapus Semua Ekspresi Pemeriksaan,Elimina tutte le ispezioni espressione,式の観察をすべて削除,모든 조사식 삭제,Usuń wszystkie obserwowane wyrażenia,Excluir todas as expressões de observação,,ลบการแสดงการติดตามทั้งหมด,Tüm İzleme İfadelerini sil,Xóa Tất Cả Các Biểu Thức Theo Dõi,删除全部监视器表达式,删除全部监视器表达式,刪除所有監看運算式
Studio.Debugger.BreakpointsWindow.RemoveOnHitColumn,,,Remove on Hit,Remove on Hit,إزالة من Hit,Bei Treffer entfernen,Eliminar al alcanzar,Suppression en cas d'impact,हिट करने पर हटाएँ,Hapus saat Ditemukan,Soppressione in caso di impatto,ヒット時に削除,적중 시 제거,Usuń po dotarciu,Remover ao acertar,,ลบเมื่อกด,İsabette kaldır,Bỏ Khi Nhấn,击中时移除,击中时移除,擊中後移除
Studio.Debugger.BreakpointsWindow.RemoveOnHitColumnTooltip,,,Removes the breakpoint when it pauses execution,Removes the breakpoint when it pauses execution,إزالة نقطة التوقف عند إيقاف التنفيذ,"Entfernt den Haltepunkt, wenn er die Ausführung unterbricht",Elimina el punto de interrupción cuando pausa la ejecución,Supprime le point d'arrêt lorsqu'il met en pause l'exécution,"जब यह एक्ज़ीक्यूशन को रोकता है, तो ब्रेकपॉइंट को हटा देता है",Menghapus breakpoint saat breakpoint menjeda eksekusi,Rimuove il breakpoint quando interrompe l'esecuzione,実行を一時停止したときにブレークポイントを削除,실행을 일시 중지할 때 중단점을 제거합니다,Usuwa punkt przerwania w momencie wstrzymania przez niego wykonywania,Remove o ponto de interrupção quando ele pausa a execução,,ลบ Breakpoint เมื่อหยุดดำเนินการชั่วคราว,Yürütmeyi duraklattığında kesme noktasını kaldırır,Bỏ điểm dừng khi việc thực thi bị tạm dừng,暂停执行时移除断点,暂停执行时移除断点,暫停執行後移除中斷點
