Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.PublishPlaceAs.General.FetchFailed,,,Fetch failed,Fetch failed,تعذَّر الجلب,Abrufen fehlgeschlagen,Error al recuperar,Échec de la récupération,फ़ेच नहीं किया जा सका,Gagal mengambil,Recupero non riuscito,取得できませんでした,가져오기 실패,Nie udało się pobrać,Falha ao buscar,,ดึงไม่สำเร็จ,Alma başarısız,Tìm nạp không thành công,获取失败,获取失败,擷取失敗
Studio.PublishPlaceAs.General.TitlePlayability,,,Playability,Playability,قابلية اللعب,Spielbarkeit,Jugabilidad,Jouabilité,खेलने की योग्यता,Bisa Dimainkan,Giocabilità,プレイアビリティ,플레이 가능 여부,Możliwość grania,Jogabilidade,,สิทธิ์ในการเล่น,Oynanabilirlik,Khả năng chơi,游戏受众,游戏受众,權限
Studio.PublishPlaceAs.General.PlayabilityPublic,,,Public,Public,عامّ,Öffentlich,Público,Public,पब्लिक,Publik,Pubblico,公開,공개,Publiczne,Público,,สาธารณะ,Herkese Açık,Công Khai,公开,公开,公開
Studio.PublishPlaceAs.General.PlayabilityFriends,,,Friends,Friends,الأصدقاء,Freunde,Amigos,Amis,फ़्रेंड्स,Teman,Amici,友達,친구,Znajomi,Amigos,,เพื่อน,Arkadaşlar,Bạn Bè,好友,好友,好友
Studio.PublishPlaceAs.General.PlayabilityPrivate,,,Private,Private,خاص,Privat,Privado,Privé,प्राइवेट,Privat,Privato,非公開,비공개,Prywatne,Privado,,ส่วนตัว,Özel,Riêng Tư,私人,私人,私人
Studio.PublishPlaceAs.General.PlayabilityPublicDesc,,,Anyone on Roblox,Anyone on Roblox,أي شخص على Roblox,Jeder auf Roblox,Cualquier persona en Roblox,Tout le monde sur Roblox,Roblox पर किसी के भी साथ,Semua orang di Roblox,Chiunque su Roblox,Roblox上の誰でも,Roblox의 누구든 가능,Wszyscy na platformie Roblox,Qualquer pessoa na Roblox,,ทุกคนใน Roblox,Roblox'taki herkes,Bất cứ ai trên Roblox,Roblox 上的所有玩家,Roblox 上的所有玩家,Roblox 上的所有人
Studio.PublishPlaceAs.General.PlayabilityFriendsDesc,,,Friends on Roblox,Friends on Roblox,الأصدقاء على Roblox,Freunde auf Roblox,Amigos en Roblox,Amis sur Roblox,Roblox पर फ़्रेंड्स,Teman di Roblox,Amici su Roblox,Roblox上の友達,내 Roblox 친구만 가능,Znajomi na platformie Roblox,Amigos na Roblox,,เพื่อนใน Roblox,Roblox'taki arkadaşlar,Bạn bè trên Roblox,Roblox 上的好友,Roblox 上的好友,Roblox 上的好友
Studio.PublishPlaceAs.General.PlayabilityPrivateDesc,,,Only developers of this game,Only developers of this game,مطورو هذه اللعبة فقط,Nur Entwickler dieses Spiels,Solo los desarrolladores de este juego,Seulement les développeurs de ce jeu,सिर्फ़ इस गेम के डेवलपर,Hanya developer game ini,Solo gli sviluppatori di questo gioco,このゲームの開発者のみ,이 게임의 개발자만 가능,Tylko deweloperzy tej gry,Apenas os desenvolvedores deste jogo,,เฉพาะผู้พัฒนาเกมนี้เท่านั้น,Yalnızca oyunun geliştiricileri,Chỉ các nhà phát triển của trò chơi này,仅开放给此游戏的开发人员,仅开放给此游戏的开发人员,只有本遊戲的開發者
Studio.PublishPlaceAs.General.SavePlace,,,Save Place,Save Place,حفظ المكان,Ort speichern,Guardar lugar,Sauvegarder l'emplacement,प्लेस सेव करें,Simpan Tempat,Salva località,プレースを保存,플레이스 저장,Zapisz miejsce,Salvar local,,บันทึกสถานที่,Mekânı kaydet,Lưu Địa Điểm,保存场景,保存场景,儲存地點
Studio.PublishPlaceAs.FooterButton.SaveToFile,,,Save to file...,Save to file...,حفظ في ملف...,In Datei speichern ...,Guardar en un archivo...,Enregistrer dans un fichier...,फ़ाइल में सेव करें...,Simpan ke file...,Salva su file...,ファイルに保存...,파일에 저장...,Zapisz do pliku...,Salvar em arquivo...,,บันทึกไปยังไฟล์...,Dosyaya kaydet...,Lưu vào tệp...,保存到文件...,保存到文件...,儲存到檔案……
Studio.PublishPlaceAs.PublishSuccess.SaveSuccess,,,Successfully saved!,Successfully saved!,تم الحفظ بنجاح!,Erfolgreich gespeichert!,Guardada correctamente.,Sauvé avec succès !,सेव हो गया है!,Berhasil disimpan!,Salvataggio riuscito!,保存できました！,저장 완료!,Zapisano!,Salvo com sucesso!,,บันทึกสำเร็จแล้ว!,Başarıyla kaydedildi!,Lưu thành công!,保存成功！,保存成功！,儲存成功！
Studio.PublishPlaceAs.General.PublishGame,,,Publish Game,Publish Game,نشر اللعبة,Spiel veröffentlichen,Publicar juego,Publier un jeu,गेम पब्लिश करें,Publikasi Game,Pubblica gioco,ゲームを公開,게임 게시,Opublikuj grę,Publicar jogo,,เผยแพร่เกม,Oyunu yayınla,Đăng Trò Chơi,发布游戏,发布游戏,發布遊戲
Studio.PublishPlaceAs.General.SaveGame,,,Save Game,Save Game,حفظ اللعبة,Spiel speichern,Guardar juego,Sauvegarder un jeu,गेम सेव करें,Simpan Game,Salva gioco,ゲームを保存,게임 저장,Zapisz grę,Salvar jogo,,บันทึกเกม,Oyunu kaydet,Lưu Trò Chơi,保存游戏,保存游戏,儲存遊戲
Studio.PublishPlaceAs.FooterButton.Save,,,Save,Save,حفظ,Speichern,Guardar,Sauvegarder,सेव करें,Simpan,Salva,保存,저장,Zapisz,Salvar,,บันทึก,Kaydet,Lưu,保存,保存,儲存
Studio.PublishPlaceAs.PublishFail.SaveFail,,,Save failed,Save failed,تعذَّر الحفظ,Speicherung fehlgeschlagen,Error al guardar,La sauvegarde a échoué,सेव नहीं किया जा सका,Gagal menyimpan,Salvataggio non riuscito,保存ができませんでした,저장 실패,Nie udało się zapisać,Falha no salvamento,,บันทึกไม่สำเร็จ,Kaydetme başarısız,Lưu không thành công,保存失败,保存失败, 儲存失敗
Studio.PublishPlaceAs.OptInLocations.China,,,China,China,الصين,China,China,Chine,चीन,Tiongkok,Cina,中国,중국,Chiny,China,,ประเทศจีน,Çin,Trung Quốc,中国,中国,中國
Studio.PublishPlaceAs.OptInLocations.TitleOptInLocations,,,Opt-In Locations,Opt-In Locations,مواقع المشاركة,Opt-In-Standorte,Lugares de participación,Emplacements opt-in,ऑप्ट-इन लोकेशन,Lokasi Pilihan,Località opt-in,オプトイン場所,옵트인 위치,Zgłoszone miejsca,Optar por localidades,,ตำแหน่งที่เข้าร่วม,Katılım Konumları,Địa Điểm Tham Gia,选择加入的位置,选择加入的位置,同意位置
Studio.PublishPlaceAs.OptInLocations.Tooltip,,,"Your creation will be published to all locations, including all the selected opt-in locations. See each location for specific requirements.","Your creation will be published to all locations, including all the selected opt-in locations. See each location for specific requirements.",سيتم نشر منتجك في جميع المواقع، بما في ذلك جميع مواقع المشاركة المحددة. تحقَّق من كل موقع لمعرفة المتطلبات المحددة.,"Deine Kreation wird an allen Standorten veröffentlicht, auch an den ausgewählten Opt-in-Standorten. Die spezifischen Anforderungen findest du bei jedem Standort.","Tu creación se publicará en todas las ubicaciones, inclusas todas aquellas seleccionadas. Visita cada una para obtener los requisitos específicos.","Votre création sera publiée partout, y compris sur les destinations facultatives sélectionnées. Consultez chaque destination pour connaître les conditions spécifiques.",आपके क्रिएशन सभी सिलेक्ट की हुई ऑप्ट-इन लोकेशन सहित सभी लोकेशन पर पब्लिश किए जाएँगे. खास ज़रूरतों के लिए हर लोकेशन देखें.,"Kreasimu akan dipublikasikan ke semua lokasi, termasuk lokasi opsional yang dipilih. Lihat setiap lokasi untuk mengetahui syarat spesifiknya.","La tua creazione sarà pubblicata su tutte le località, comprese quelle selezionate tramite opt-in. Per saperne di più sui requisiti specifici, consulta le singole località.",あなたの作品は、すべての選択済みのオプトイン場所に加えてすべての場所で公開されます。各地域ごとの特定の要件をごらんください。,선택한 모든 옵트인 위치를 포함해 전 위치에 본인의 작품이 게시됩니다. 각 위치별로 특정 요구 사항 여부를 확인하세요.,"Twoje dzieło zostanie opublikowane we wszystkich miejscach, w tym we wszystkich wybranych zgłoszonych miejscach. Szczegółowe wymagania sprawdź w każdym z miejsc.","Sua criação será publicada globalmente, além dos locais selecionados. Veja os requerimentos específicos para cada local.",,ผลงานของคุณจะได้รับการเผยแพร่ไปยังตำแหน่งทั้งหมด รวมถึงตำแหน่งที่เข้าร่วมที่ได้เลือกไว้ทั้งหมด ดูแต่ละตำแหน่งเพื่อทราบข้อกำหนดเฉพาะ,"Eserin, seçili tüm katılım konumları da dâhil olmak üzere tüm konumlarda yayınlanacak. Özel gereksinimler için tüm konumlara göz at.","Sản phẩm của bạn sẽ được phát hành đến tất cả các địa điểm, bao gồm cả những địa điểm tham gia. Hãy xem từng địa điểm để biết các yêu cầu cụ thể.",你的作品将会发布到全球，以及所有你选择加入的位置，请查看每个位置了解其要求。,你的作品将会发布到全球，以及所有你选择加入的位置，请查看每个位置了解其要求。,您的創作將會發布到所有位置，選擇的位置在內，請查看個別位置了解其特定需求。
Studio.PublishPlaceAs.OptInLocations.TempLinkDescription,,,"China: to submit your game to the LuoBu app, visit ","China: to submit your game to the LuoBu app, visit ",الصين: لإرسال لعبتك إلى تطبيق LuoBu، يُرجى زيارة ,"China: Um dein Spiel für die LuoBu-App einzureichen, besuche","China: Para enviar tu juego en la aplicación de LuoBu, visita: ","Chine : pour soumettre ton jeu à l'application LuoBu, rendez-vous sur le site suivant ","चीन : LuoBu ऐप पर अपना गेम सबमिट करने के लिए, यहाँ जाएँ ","Tiongkok: untuk mengirimkan game ke aplikasi LuoBu, kunjungi ","Cina: per inviare il tuo gioco all'app LuoBu, consulta ",中国: LuoBu アプリにあなたのゲームを投稿するには、以下を訪問 ,중국: LuoBu 앱에 게임을 제출하려면 다음을 방문하세요 ,"Chiny: aby przesłać grę do aplikacji LuoBu, przejdź pod adres ","China: Para enviar seu jogo para o aplicativo LuoBu, visite ",,ประเทศจีน: ส่งเกมของคุณไปยังแอปพลิเคชัน LuoBu และเยี่ยมชม ,Çin: Oyununu LuoBu uygulamasına göndermek için şu adrese git ,"Trung Quốc: để gửi trò chơi của bạn đến ứng dụng LuoBu, hãy truy cập ",中国：要将游戏提交到罗布乐思 App，请访问 ,中国：要将游戏提交到罗布乐思 App，请访问 ,中國：若要將遊戲發布到羅布樂思 App，請前往 
Studio.PublishPlaceAs.OptInLocations.ChinaRequirements,,, to publish to China, to publish to China, للنشر في الصين,", um in China zu veröffentlichen", para publicar en China, à publier en Chine, चीन में पब्लिश करने के लिए, untuk memublikasikan ke Tiongkok, per pubblicare in Cina,中国で公開, 중국에 게시, aby opublikować w Chinach, para publicar na China,, เพื่อเผยแพร่ไปยังประเทศจีน, ve oyununu Çin'e yayınla, để phát hành sang Trung Quốc, 在中国发布, 在中国发布,在中國發布
Studio.PublishPlaceAs.OptInLocations.RequirementsLinkText,,,Requirements,Requirements,المتطلبات,Anforderungen,Requisitos,Exigences,शर्तें,Persyaratan,Requisiti,要件,요구 사항,Wymagania,Requerimentos,,ข้อกําหนด,Gereksinimler,Yêu Cầu,要求,要求,需求
Studio.PublishPlaceAs.Button.Cancel,,,Cancel,Cancel,إلغاء,Abbrechen,Cancelar,Annuler,कैंसिल करें,Batalkan,Annulla,キャンセル,취소,Anuluj,Cancelar,,ยกเลิก,İptal,Hủy Bỏ,取消,取消,取消
Studio.PublishPlaceAs.Button.Submit,,,Submit,Submit,إرسال,Absenden,Enviar,Envoyer,सबमिट करें,Kirim,Invia,送信,제출,Prześlij,Enviar,,ส่ง,Gönder,Gửi,提交,提交,送出
Studio.PublishPlaceAs.General.ReplyOK,,,OK,OK,موافق,OK,Aceptar,OK,ठीक है,OK,OK,OK,확인,OK,OK,,ตกลง,Tamam,OK,确认,确认,確定
Studio.PublishPlaceAs.General.TermsDialogHeader,,,Terms of Use and Privacy Policy,Terms of Use and Privacy Policy,شروط الاستخدام وسياسة الخصوصية,Nutzungsbedingungen und Datenschutzerklärung,Términos de uso y política de privacidad,Conditions d'utilisation et politique de confidentialité,उपयोग की शर्तें और प्राइवेसी पॉलिसी,Ketentuan Penggunaan dan Kebijakan Privasi,Termini di servizio e Informativa sulla privacy,利用規約とプライバシーポリシー,이용 약관 및 개인정보 처리방침,Warunki użytkowania i Zasady zachowania prywatności,Termos de Uso e Política de Privacidade,,ข้อกำหนดการใช้งานและนโยบายความเป็นส่วนตัว,Kullanım Koşulları ve Gizlilik Politikası,Điều Khoản Sử Dụng và Chính Sách Về Quyền Riêng Tư,使用条款与隐私政策,使用条款与隐私政策,使用條款與隱私權政策
Studio.PublishPlaceAs.General.TermsDialogBody,,,"In order to publish on the LuoBuLeSi app published and operated by Tencent, you need to register an account with Tencent, and accept Tencent’s Terms of Use and Privacy Policy. [link]","In order to publish on the LuoBuLeSi app published and operated by Tencent, you need to register an account with Tencent, and accept Tencent’s Terms of Use and Privacy Policy. [link]",للنشر على تطبيق LuoBuLeSi الذي تنشره وتديره Tencent، تحتاج إلى تسجيل حساب لدى Tencent، وقبول شروط الاستخدام وسياسة الخصوصية لدى Tencent. [رابط],"Um in der LuoBuLeSi-App, die von Tencent veröffentlicht und betrieben wird, zu veröffentlichen, musst du ein Konto bei Tencent registrieren und die Nutzungsbedingungen und Datenschutzerklärung von Tencent akzeptieren. [link]","Para publicar en la aplicación LuoBuLeSi, publicada y operada por Tencent, es necesario registrar una cuenta en Tencent y aceptar las condiciones de uso y la política de privacidad de Tencent. [link]","Pour publier sur l'application LuoBuLeSi, publiée et gérée par Tencent, vous devez créer un compte Tencent et accepter les conditions d'utilisation et la politique de confidentialité de Tencent. [link]","Tencent से पब्लिश और ऑपरेट किए जाने वाले LuoBuLeSi ऐप पब्लिश करने के लिए, आपको Tencent के साथ एक अकाउंट रजिस्टर करना होगा और Tencent की उपयोग की शर्तों और प्राइवेसी पॉलिसी को स्वीकार करना होगा. [link]","Untuk memublikasikan di aplikasi LuoBuLeSi yang dipublikasikan dan dioperasikan oleh Tencent, kamu harus membuat akun Tencent serta menerima Ketentuan Penggunaan dan Kebijakan Privasi Tencent. [link]","Per pubblicare sull'applicazione LuoBuLeSi pubblicata e gestita da Tencent, devi creare un account con Tencent e accettare i Termini di servizio e l'Informativa sulla privacy di Tencent. [link]",テンセントが公開し、運営している LuoBuLeSi アプリ上で公開するには、テンセントのアカウントに登録し、テンセントの利用規約とプライバシーポリシーに同意する必要があります。[link],"Tencent에서 게시하고 운영하는 LuoBuLeSi 앱에 게시하려면, Tencent 계정을 생성하고, Tencent의 이용 약관 및 개인정보 처리방침에 동의해야 합니다. [link]","Aby publikować w aplikacji LuoBuLeSi, której wydawcą i operatorem jest Tencent, należy zarejestrować konto Tencent i zaakceptować Warunki użytkowania i Zasady zachowania prywatności firmy Tencent. [link]","Para publicar no aplicativo LuoBuLeSi, operado e publicado pela Tencent, você precisa registrar um conta com a Tencent e aceitar os Termos de Uso e Política de Privacidade da Tencent. [link]",,หากต้องการเผยแพร่ในแอปพลิเคชัน LuoBuLeSi ซึ่งเผยแพร่และดำเนินการโดย Tencent คุณต้องลงทะเบียนบัญชีกับ Tencent และยอมรับข้อกำหนดการใช้งานและนโยบายความเป็นส่วนตัวของ Tencent [link],Tencent'in yayınladığı ve işlettiği LuoBuLeSi uygulamasında yayınlama yapabilmek için bir Tencent hesabı oluşturman ve Tencent'in Kullanım Koşullarını ve Gizlilik Politikasını kabul etmen gerekir. [link],"Để phát hành trên ứng dụng LuoBuLeSi do Tencent phát hành và vận hành, bạn cần đăng ký tài khoản với Tencent và đồng ý với Điều Khoản Sử Dụng và Chính Sách Về Quyền Riêng Tư của Tencent. [liên kết]",如要在腾讯发布与运营的罗布乐思 App 发布作品，你需要注册腾讯账号并接受腾讯使用条款与隐私政策。[link],如要在腾讯发布与运营的罗布乐思 App 发布作品，你需要注册腾讯账号并接受腾讯使用条款与隐私政策。[link],若要在騰訊發行和營運的羅布樂思 App 發布作品，您必須註冊騰訊帳號並接受騰訊的使用條款與隱私權政策。[link]
Studio.PublishPlaceAs.General.TermsDialogBodyLink,,,You can download the LuoBuLeSi app here.,You can download the LuoBuLeSi app here.,يمكنك تنزيل تطبيق LuoBuLeSi من هنا.,Du kannst die LuoBuLeSi-App hier herunterladen.,Puedes descargar la aplicación LuoBuLeSi aquí.,Vous pouvez télécharger l'application LuoBuLeSi.,LuoBuLeSi ऐप यहाँ से डाउनलोड किया जा सकता है.,Kamu bisa men-download aplikasi LuoBuLeSi di sini.,Puoi scaricare l'app LuoBuLeSi qui.,LuoBuLeSi アプリはこちらでダウンロードできます。,여기에서 LuoBuLeSi 앱을 다운로드할 수 있습니다.,Aplikację LuoBuLeSi można pobrać tutaj.,Você pode baixar o LuoBuLeSi aqui.,,คุณสามารถดาวน์โหลดแอปพลิเคชัน LuoBuLeSi ได้ที่นี่,LuoBuLeSi uygulamasını buradan indirebilirsin.,Bạn có thể tải ứng dụng LuoBuLeSi xuống tại đây.,你可以在此下载罗布乐思 App。,你可以在此下载罗布乐思 App。,您可以在此下載羅布樂思 App。
Studio.PublishPlaceAs.OptInLocations.EmailDialogHeader,,,Email for Review Feedback,Email for Review Feedback,البريد الإلكتروني المُخصَّص لتلقي ملاحظات المراجعة,E-Mail für Feedback zur Überprüfung,Correo electrónico para recibir retroalimentación,E-mail de retour d'évaluation,फ़ीडबैक के रिव्यू के लिए ईमेल,Email untuk Tanggapan Review,E-mail per il feedback di revisione,レビューフィードバックのメール,검토 피드백 수신 이메일,Adres e-mail do przesyłania uwag dotyczących moderacji,E-mail para resultado da avaliação,,อีเมลสำหรับการตรวจสอบข้อเสนอแนะ,İnceleme Geri Bildirimi E-Postası,Gửi Email Để Nhận Phản Hồi Đánh Giá,审核反馈的电子邮件,审核反馈的电子邮件,審查詳細資料電子郵件
Studio.PublishPlaceAs.OptInLocations.EmailDialogBody,,,"Your game will be reviewed by moderators to ensure that your game is compliant with Chinese content regulations. After your game is reviewed, we will send you review feedback.","Your game will be reviewed by moderators to ensure that your game is compliant with Chinese content regulations. After your game is reviewed, we will send you review feedback.",سيراجع المشرفون لعبتك للتأكد من توافقها مع لوائح المحتوى الصينية. وبعد مراجعة لعبتك، سنرسل إليك ملاحظات المراجعة.,"Dein Spiel wird von Moderatoren geprüft, um sicherzustellen, dass es den chinesischen Inhaltsbestimmungen entspricht. Nachdem dein Spiel geprüft wurde, senden wir dir Feedback zur Überprüfung.","Tu juego será revisado por los moderadores para asegurar que cumpla con las normas de contenido chinas. Después de su revisión, te enviaremos retroalimentación.","Ton jeu sera évalué par des modérateurs, qui vérifieront qu'il est conforme aux réglementations chinoises. Une fois l'évaluation terminée, nous vous enverrons notre retour.","यह पक्का करने के लिए कि आपका गेम चीन के कॉन्टेंट नियमों का पालन करता है, मॉडरेटर आपके गेम को रिव्यू करेंगे. आपके गेम को रिव्यू करने के बाद, हम आपको रिव्यू फ़ीडबैक भेजेंगे.","Game buatanmu akan di-review oleh moderator untuk memastikan game tersebut mematuhi peraturan konten yang berlaku di Tiongkok. Setelah game selesai di-review, kami akan mengirimkan tanggapan review.","Il tuo gioco sarà sottoposto a revisione da parte dei moderatori per garantire che sia conforme alle norme cinesi sui contenuti. Al termine della revisione del tuo gioco, ti invieremo un feedback.",あなたのゲームは、中国のコンテンツ規制を確実に遵守するように内容審査フタッフによってレビューされます。ゲームのレビュー後、レビューフィードバックを送信します。,게임이 중국 콘텐츠 규정을 준수하는지 확인하기 위해 검열팀에서 게임을 검토합니다. 게임 검토가 완료되면 검토 피드백을 보내드립니다.,"Gra zostanie sprawdzona przez moderatorów, aby upewnić się, że jest zgodna z przepisami dotyczącymi treści publikowanych w Chinach. Po sprawdzeniu gry prześlemy ci uwagi dotyczące moderacji.","Seu jogo será avaliado por moderadores para garantir que segue as regras de conteúdo da China. Depois que seu jogo for avaliado, enviaremos o resultado da avaliação.",,ผู้กลั่นกรองจะตรวจสอบเกมของคุณเพื่อตรวจสอบให้แน่ใจว่าเกมของคุณปฏิบัติตามกฎหมายด้านเนื้อหาของประเทศจีน หลังจากที่เกมของคุณได้รับการตรวจสอบแล้ว เราจะส่งผลการตรวจสอบให้คุณ,"Denetimciler, oyununun Çin'deki içerik düzenlemelerine uygun olup olmadığını inceleyecek. Oyunun incelendikten sonra sana bir inceleme geri bildirimi göndereceğiz.","Trò chơi của bạn sẽ được các Người kiểm duyệt xem xét để đảm bảo tính tuân thủ với các quy định về nội dung của Trung Quốc. Sau khi trò chơi của bạn được xét duyệt, chúng tôi sẽ gửi cho bạn phản hồi đánh giá.",你的游戏将由审核员进行审核，以确保游戏符合中国的内容规定。在游戏被审核后，我们将向你发送审核反馈。,你的游戏将由审核员进行审核，以确保游戏符合中国的内容规定。在游戏被审核后，我们将向你发送审核反馈。,我們的管理員會審查您的遊戲，確保您的遊戲符合中國內容規定。審查完成後，我們會將詳細資料以電子郵件傳送給您。
Studio.PublishPlaceAs.OptInLocations.EmailDialogDescription,,,Please enter the email where you would like to receive review feedback:,Please enter the email where you would like to receive review feedback:,يُرجى إدخال البريد الإلكتروني الذي ترغب في تلقي ملاحظات المراجعة عليه:,"Bitte gib die E-Mail-Adresse an, an die du das Feedback erhalten möchtest:",Introduce el correo electrónico si quieres recibir retroalimentación de la revisión:,Saisir l'adresse e-mail à laquelle tu souhaites recevoir ton retour d'évaluation :,कृपया वह ईमेल डालें जिस पर आपको रिव्यू का फ़ीडबैक चाहिए :,Masukkan email yang ingin kamu gunakan untuk menerima tanggapan review:,Inserisci l'e-mail sulla quale desideri ricevere il feedback di revisione:,レビューフィードバックを受け取りたいところにメールを入力してください:,검토 피드백을 받을 이메일 주소를 입력하세요:,"Wprowadź adres e-mail, na który chcesz otrzymać uwagi dotyczące moderacji:",Digite o e-mail no qual você gostaria de receber o resultado da avaliação:,,โปรดใส่อีเมลที่คุณต้องการรับผลการตรวจสอบ:,Lütfen inceleme geri bildirimini almak istediğin e-postayı gir:,Vui lòng nhập email mà bạn muốn nhận phản hồi đánh giá:,请输入接收审核反馈的电子邮件地址：,请输入接收审核反馈的电子邮件地址：,請輸入要收到審查詳細資料的電子郵件地址：
Studio.PublishPlaceAs.OptInLocations.ErrorEmailNotEqual,,,The emails you have entered do not match. Please try again.,The emails you have entered do not match. Please try again.,عناوين البريد الإلكتروني التي أدخلتها غير متطابقة. يُرجى المحاولة مرة أخرى.,Die von dir eingegebenen E-Mail-Adressen stimmen nicht überein. Bitte versuche es erneut.,Los correos electrónicos que introduciste no coinciden. Inténtalo de nuevo.,Les adresses e-mail que tu as saisies ne correspondent pas. Réessayer.,"जो ईमेल आपने डाले हैं, वे मैच नहीं करते हैं. कृपया फिर से कोशिश करें.",Email yang kamu masukkan tidak cocok. Coba lagi.,Le e-mail inserite non corrispondono. Riprova.,入力したメールアドレスが一致しません。もう一度お試しください。,입력하신 이메일이 일치하지 않습니다. 다시 시도하세요.,Wprowadzone adresy e-mail nie są zgodne. Spróbuj ponownie.,Os e-mails fornecidos não conferem. Tente novamente.,,อีเมลที่คุณใส่ไม่ตรงกัน โปรดลองอีกครั้ง,Girdiğin e-postalar eşleşmiyor. Lütfen tekrar dene.,Email bạn đã nhập không khớp. Vui lòng thử lại.,你输入的邮件地址不一致。请重试。,你输入的邮件地址不一致。请重试。,輸入的電子郵件地址不符，請重新嘗試。
Studio.PublishPlaceAs.OptInLocations.EmailAddress,,,Email address,Email address,عنوان البريد الإلكتروني,E-Mail-Adresse,Dirección de correo electrónico,Adresse e-mail,ईमेल एड्रेस,Alamat email,Indirizzo e-mail,メールアドレス,이메일 주소,Adres e-mail,Endereço de e-mail,,ที่อยู่อีเมล,E-posta adresi,Địa chỉ email,电子邮件地址,电子邮件地址,電子郵件地址
Studio.PublishPlaceAs.OptInLocations.ConfirmEmailAddress,,,Confirm email address,Confirm email address,تأكيد عنوان البريد الإلكتروني,E-Mail-Adresse bestätigen,Confirmar dirección de correo electrónico,Confirmer l'adresse e-mail,ईमेल एड्रेस कन्फ़र्म करें,Konfirmasi alamat email,Conferma indirizzo e-mail,メールアドレスの認証,이메일 주소 확인,Potwierdź adres e-mail,Confirmar endereço de e-mail,,ยืนยันที่อยู่อีเมล,E-posta adresini onayla,Xác nhận địa chỉ email,确认邮件地址,确认邮件地址,確認電子郵件地址
Studio.PublishPlaceAs.OptInLocations.EmailSubmitFailure,,,Failed to submit email for review feedback. Opt-In locations have not been updated. Please go to Game Settings to update Opt-In locations.,Failed to submit email for review feedback. Opt-In locations have not been updated. Please go to Game Settings to update Opt-In locations.,تعذَّر إرسال البريد الإلكتروني المُخصَّص لتلقي ملاحظات المراجعة عليه. لم يتم تحديث مواقع المشاركة. يُرجى الانتقال إلى إعدادات اللعبة لتحديث مواقع المشاركة.,"Die E-Mail für das Feedback zur Überprüfung konnte nicht gesendet werden. Die Opt-In-Standorte wurden nicht aktualisiert. Bitte gehe zu den Spieleinstellungen, um die Opt-In-Standorte zu aktualisieren.",No se pudo enviar el correo electrónico para revisar los comentarios. Las ubicaciones de participación no se han actualizado. Ve a Configuración del juego para actualizarlas.,Échec de l'envoi d'e-mail de retour d'évaluation. Les destinations facultatives n'ont pas été mises à jour. Allez dans les paramètres du jeu pour les mettre à jour.,रिव्यू फ़ीडबैक के लिए ईमेल सबमिट नहीं किया जा सका. ऑप्ट-इन लोकेशन अपडेट नहीं किए गए हैं. ऑप्ट-इन लोकेशन अपडेट करने के लिए कृपया गेम सेटिंग पर जाएँ.,Gagal mengirimkan email untuk tanggapan review. Lokasi pilihan belum di-update. Buka Pengaturan Game untuk meng-update lokasi Pilihan.,Impossibile inviare l'e-mail per il feedback di revisione. Le località opt-in non sono state aggiornate. Vai su Impostazioni di gioco per aggiornare le località opt-in.,レビューフィードバックのメールを送信できませんでした。オプトイン場所を更新できませんでした。ゲーム設定に行って、オプトイン場所を更新してください。,검토 피드백 수신 이메일을 제출하지 못했습니다. 옵트인 위치의 업데이트가 필요합니다. '게임 설정'으로 이동해 옵트인 위치를 업데이트하세요.,Nie udało się przesłać adresu e-mail do przesyłania uwag dotyczących moderacji. Nie zaktualizowano zgłoszonych lokalizacji. Przejdź do ustawień gry i zaktualizuj zgłoszone lokalizacje.,Erro ao enviar o e-mail para revisão. Os locais aceitos não foram atualizados. Vá às Configurações de jogo para atualizar os locais aceitos.,,ส่งอีเมลสำหรับการตรวจสอบข้อเสนอแนะไม่สำเร็จ ตำแหน่งที่เข้าร่วมยังไม่ได้รับการอัปเดต โปรดไปที่การตั้งค่าเกมเพื่ออัปเดตตำแหน่งที่เข้าร่วม,İnceleme geri bildirimi için e-posta gönderilemedi. Katılım konumları güncellenmedi. Katılım konumlarını güncellemek için lütfen Oyun Ayarlarına git.,Không gửi được email để nhận phản hồi đánh giá. Các địa điểm tham gia chưa được cập nhật. Vui lòng truy cập Cài Đặt Trò Chơi để cập nhật các địa điểm Tham Gia.,提交审核反馈的电子邮件时出错。加入位置未更新。请前往游戏设置并更新加入位置。,提交审核反馈的电子邮件时出错。加入位置未更新。请前往游戏设置并更新加入位置。,無法送出審查詳細資料電子郵件地址。同意位置並未更新。請前往遊戲設定更新同意位置。
