Key,Context,Source,en-us
Studio.App.Property.ShowInstanceNamesForDrawnForcesAndTorques,,Show instance names for drawn forces and torques,Show instance names for drawn forces and torques
Studio.App.Property.ShowLightGuides,,Show Light Guides,Show Light Guides
Studio.App.Property.ShowNavigationAreas,,Show Navigation Areas,Show Navigation Areas
Studio.App.Property.ShowNavigationLabels,,Show Navigation Labels,Show Navigation Labels
Studio.App.Property.ShowNavigationMesh,,Show Navigation Mesh,Show Navigation Mesh
Studio.App.Property.ShowPathfindingLinks,,Show Pathfinding Links,Show Pathfinding Links
Studio.App.Property.ShowPluginGUIServiceInExplorer,,Show Plugin GUI Service in Explorer,Show Plugin GUI Service in Explorer
Studio.App.Property.ShowPlusButtonOnHoverInExplorer,,Show plus button on hover in Explorer,Show plus button on hover in Explorer
Studio.App.Property.ShowQTWarningsInOutput,,Show QT warnings in output,Show QT warnings in output
Studio.App.Property.ShowRobloxPluginGUIServiceInExplorer,,Show Roblox Plugin GUI Service in Explorer,Show Roblox Plugin GUI Service in Explorer
Studio.App.Property.ShowSinglySelectedAttachmentParentFrame,,Show Singly Selected Attachment Parent Frame,Show Singly Selected Attachment Parent Frame
Studio.App.Property.ShowWhitespace,,Show Whitespace,Show Whitespace
Studio.App.Property.SkipClosingBracketsAndQuotes,,Skip Closing Brackets and Quotes,Skip Closing Brackets and Quotes
Studio.App.Property.SoftwareSound,,Software Sound,Software Sound
Studio.App.Property.SolverConvergenceMetricType,,Solver Convergence Metric Type,Solver Convergence Metric Type
Studio.App.Property.SolverConvergenceVisualizationMode,,Solver Convergence Visualization Mode,Solver Convergence Visualization Mode
Studio.App.Property.StreamingMaxRadius,The maximum bounds for which we should include objects for streaming.,Maximum Radius for Streaming,Maximum Radius for Streaming
Studio.App.Property.StreamingMinRadius,Number that indicates the minimum bounds that objects should be included for streaming.,Minimum Radius for Streaming,Minimum Radius for Streaming
Studio.App.Property.StringColor,,String Color,String Color
Studio.App.Property.SystemProductName,,System Product Name,System Product Name
Studio.App.Property.TODColor,,TOD Color,TOD Color
Studio.App.Property.TODO,,TODO,TODO
Studio.App.Property.TODOColo,,foo,foo
Studio.App.Property.TODOColor,,TODO Color,TODO Color
Studio.App.Property.TODOThing,,foo,foo
Studio.App.Property.TabWidth,,Tab Width,Tab Width
Studio.App.Property.TextColor,,Text Color,Text Color
Studio.App.Property.TextWrapping,,Text Wrapping,Text Wrapping
Studio.App.Property.Theme,,Theme,Theme
Studio.App.Property.ThreadPoolConfig,,Thread Pool Config,Thread Pool Config
Studio.App.Property.ThreadPoolSize,,Thread Pool Size,Thread Pool Size
Studio.App.Property.ThrottleAdjustTime,,Throttle Adjust Time,Throttle Adjust Time
Studio.App.Property.TickCountPreciseOverride,,Tick Count Precise Override,Tick Count Precise Override
Studio.App.Property.ToolboxAudioInsertionMode,"testing if this actually works TODO write real description, but probably we won't actually keep this string around",Toolbox Audio Insertion Mode,Toolbox Audio Insertion Mode
Studio.App.Property.TouchSendRate,,Touch Send Rate,Touch Send Rate
Studio.App.Property.TrackDataTypes,,Track Data Types,Track Data Types
Studio.App.Property.TrackPhysicsDetails,,Track Physics Details,Track Physics Details
Studio.App.Property.UsePhysicsPacketCache,,Use Physics Packet Cache,Use Physics Packet Cache
Studio.App.Property.VRMode,,Enable VR Mode,Enable VR Mode
Studio.App.Property.VideoCaptureEnabled,,Video Capture Enabled,Video Capture Enabled
Studio.App.Property.VideoMemory,,Video Memory,Video Memory
Studio.App.Property.VideoQuality,,Video Quality,Video Quality
Studio.App.Property.ViewMode,,View Mode,View Mode
Studio.App.Property.WaitingThreadsBudget,,Waiting Threads Budget,Waiting Threads Budget
Studio.App.Property.WarningColor,,Warning Color,Warning Color
Studio.App.Property.WhitespaceColor,,Whitespace Color,Whitespace Color
Studio.App.Property.WireframeRendering,,Wireframe Rendering,Wireframe Rendering
