Key,Context,Source,en-us
Studio.App.GenerativeAI.TimeoutErrorV1,,"Sorry, I'm experiencing a high volume of requests. Please try again later. <br/>","Sorry, I'm experiencing a high volume of requests. Please try again later. <br/>"
Studio.App.GenerativeAI.TimeoutErrorV2,,I'm suddenly receiving a lot of requests right now. Please try again later. I'd be happy to help. <br/>,I'm suddenly receiving a lot of requests right now. Please try again later. I'd be happy to help. <br/>
Studio.App.GenerativeAI.TimeoutErrorV3,,"Sorry, there are a lot of requests right now. Please try again later. <br/>","Sorry, there are a lot of requests right now. Please try again later. <br/>"
Studio.App.GenerativeAI.TimeoutWarningV1,,I'm still working on your request. Hang tight. <br/>,I'm still working on your request. Hang tight. <br/>
Studio.App.GenerativeAI.TimeoutWarningV2,,Sorry for the wait. I'm still working on your request. <br/>,Sorry for the wait. I'm still working on your request. <br/>
Studio.App.GenerativeAI.TimeoutWarningV3,,"Your request is taking longer than normal, but I'm still working on it. <br/>","Your request is taking longer than normal, but I'm still working on it. <br/>"
Studio.App.GenerativeAI.Try.Connect,,Trying to connect with Assistant,Trying to connect with Assistant
Studio.App.GenerativeAI.UpdatedWelcome,,"What can I help you with today?
- <b>Build scenes:</b> I will place assets from your inventory or marketplace into your experience.
- <b>Add code:</b> I will write simple scripts and place them under the selected object.
- <b>Explain code:</b> I will explain the highlighted code to you so you can learn more about what it does.
- <b>Answer questions:</b> I will answer questions using out documentation and APIs to help you get unstuck.","What can I help you with today?
- <b>Build scenes:</b> I will place assets from your inventory or marketplace into your experience.
- <b>Add code:</b> I will write simple scripts and place them under the selected object.
- <b>Explain code:</b> I will explain the highlighted code to you so you can learn more about what it does.
- <b>Answer questions:</b> I will answer questions using out documentation and APIs to help you get unstuck."
Studio.App.GenerativeAI.Welcome,,"Hi!

Here are some ways I can help:
- Suggest code
- Answer questions related to your code
- Explain code","Hi!

Here are some ways I can help:
- Suggest code
- Answer questions related to your code
- Explain code"
Studio.App.GenerativeAI.WelcomeNoBuilding,,"How can I help you today? If you need ideas:
- <b>Answering questions:</b> ""Can you explain..."" 
- <b>Add code:</b> ""Write a script to..."" 
- <b>Explain code:</b> ""Explain the selected code."" 

 I'm still learning, so I may not be able to help with everything. You can always ask, though.","How can I help you today? If you need ideas:
- <b>Answering questions:</b> ""Can you explain..."" 
- <b>Add code:</b> ""Write a script to..."" 
- <b>Explain code:</b> ""Explain the selected code."" 

 I'm still learning, so I may not be able to help with everything. You can always ask, though."
