Key,Context,Source,en-us
Studio.App.BetaFeatures.LSPGoToDeclTitle,,Luau-Powered Go To Declaration,Luau-Powered Go To Declaration
Studio.App.BetaFeatures.LSPLuauAutocompleteDescription,,"(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers Autocomplete in Script Editor, allowing Autocomplete to offer suggestions based on the type of a variable, while enhancing performance and reliability.","(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers Autocomplete in Script Editor, allowing Autocomplete to offer suggestions based on the type of a variable, while enhancing performance and reliability."
Studio.App.BetaFeatures.LSPLuauAutocompleteTitle,,Luau-Powered Autocomplete,Luau-Powered Autocomplete
Studio.App.BetaFeatures.LSPLuauScriptEditorDescription,,"Luau type inference now powers Autocomplete, Go To Declaration, Linting and the Script Function Filter in Script Editor, enhancing performance and reliability of all features. Autocomplete can now offer suggestions based on the type of a variable, while the Function Filter can preview these types.","Luau type inference now powers Autocomplete, Go To Declaration, Linting and the Script Function Filter in Script Editor, enhancing performance and reliability of all features. Autocomplete can now offer suggestions based on the type of a variable, while the Function Filter can preview these types."
Studio.App.BetaFeatures.LSPLuauScriptEditorTitle,,Luau-Powered Autocomplete & Language Features,Luau-Powered Autocomplete & Language Features
Studio.App.BetaFeatures.LSPNewFunctionFilterDescription,,"(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers the Script Function Filter feature in Script Editor, adding type information to the widget while enhancing performance and reliability.","(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers the Script Function Filter feature in Script Editor, adding type information to the widget while enhancing performance and reliability."
Studio.App.BetaFeatures.LSPNewFunctionFilterTitle,,Luau-Powered Script Function Filter,Luau-Powered Script Function Filter
Studio.App.BetaFeatures.LayeredClothingBetaDescription,,The WrapTarget and WrapLayer instances can be used to deform meshes without changing their topology using another Mesh (aka CageMesh).,The WrapTarget and WrapLayer instances can be used to deform meshes without changing their topology using another Mesh (aka CageMesh).
Studio.App.BetaFeatures.LayeredClothingBetaDescription2,,Enable 3D Layered Clothing in your experiences.,Enable 3D Layered Clothing in your experiences.
Studio.App.BetaFeatures.LayeredClothingBetaTitle,,Cage Mesh Deformer,Cage Mesh Deformer
Studio.App.BetaFeatures.LayeredClothingBetaTitle2,,3D Layered Clothing,3D Layered Clothing
Studio.App.BetaFeatures.LearnMoreTooltip,,Learn More,Learn More
Studio.App.BetaFeatures.LegalDisclaimerBottomHeader,,Do you accept the Terms and Conditions?,Do you accept the Terms and Conditions?
Studio.App.BetaFeatures.LegalDisclaimerTitle,legal disclaimer shown after enabling beta feature,Terms and Conditions,Terms and Conditions
Studio.App.BetaFeatures.LuaCharacterControllerDescription,,"A Lua based replacement for the default animate script and the built-in Humanoid State Machine that provides new built-in abilities and other enhancements to character movement over time. This beta adds a Lua State Machine, Lua Motion Compositor, and Lua Abilities framework to the default avatar along with a new movement ability - crouching. It also enhances existing locomotion with new animations and fidelity improvements such as foot-planting. These can be modified using the ability configuration settings via Lua and custom attributes.","A Lua based replacement for the default animate script and the built-in Humanoid State Machine that provides new built-in abilities and other enhancements to character movement over time. This beta adds a Lua State Machine, Lua Motion Compositor, and Lua Abilities framework to the default avatar along with a new movement ability - crouching. It also enhances existing locomotion with new animations and fidelity improvements such as foot-planting. These can be modified using the ability configuration settings via Lua and custom attributes."
Studio.App.BetaFeatures.LuaCharacterControllerTitle,,Character movement abilities framework,Character movement abilities framework
Studio.App.BetaFeatures.LuaConstraintToolDescription,,Quality of life improvements to the existing constraint tool that utilizes the new dragger improvements. Enabling this beta feature will automatically enable the 'Dragger QoL Improvements' beta feature.,Quality of life improvements to the existing constraint tool that utilizes the new dragger improvements. Enabling this beta feature will automatically enable the 'Dragger QoL Improvements' beta feature.
Studio.App.BetaFeatures.LuaConstraintToolTitle,,Improved Constraint Tool,Improved Constraint Tool
Studio.App.BetaFeatures.LuaDraggersDescription,,Migrates the Select/Move/Rotate/Scale tools to a Lua BuiltInPlugin implementation and makes some minor improvements to their functionality.,Migrates the Select/Move/Rotate/Scale tools to a Lua BuiltInPlugin implementation and makes some minor improvements to their functionality.
Studio.App.BetaFeatures.LuaDraggersTitle,,Lua Draggers Beta,Lua Draggers Beta
Studio.App.BetaFeatures.LuaExplorerDescription,"Description for the checkbox to enable the ""Next Gen Explorer"" beta feature which updates the Explorer",Enable the preview of the Next Gen Explorer - featuring better performance and a revamped UI,Enable the preview of the Next Gen Explorer - featuring better performance and a revamped UI
Studio.App.BetaFeatures.LuaExplorerTitle,"The title for the ""Next Gen Explorer"" beta feature",Next Gen Explorer,Next Gen Explorer
Studio.App.BetaFeatures.LuaPropertiesDescription,"Description for the checkbox to enable the ""Next Gen Properties"" beta feature which updates the Properties Panel",Enable the preview of the Next Gen Properties Panel - featuring better performance and a revamped UI,Enable the preview of the Next Gen Properties Panel - featuring better performance and a revamped UI
Studio.App.BetaFeatures.LuaPropertiesTitle,"The title for the ""Next Gen Properties"" beta feature",Next Gen Properties,Next Gen Properties
Studio.App.BetaFeatures.LuaPublishWorkflowDescription,,Uses the new lua-based publish workflow,Uses the new lua-based publish workflow
Studio.App.BetaFeatures.LuaPublishWorkflowTitle,,Lua Publish Workflow,Lua Publish Workflow
Studio.App.BetaFeatures.LuaStateMachineDescription,,"A Lua replacement for the native Humanoid State Machine, allowing you to define and manage the various states, events, and transitions of your characters with ease. This beta feature needs New Character Controller beta feature enabled","A Lua replacement for the native Humanoid State Machine, allowing you to define and manage the various states, events, and transitions of your characters with ease. This beta feature needs New Character Controller beta feature enabled"
Studio.App.BetaFeatures.LuaStateMachineTitle,,Lua based character state machine,Lua based character state machine
Studio.App.BetaFeatures.LuauBufferTypeDescription,,Enables new Luau buffer type and library. Buffer type is a mutable block of memory with functions to access and modify bytes using fixed size values.,Enables new Luau buffer type and library. Buffer type is a mutable block of memory with functions to access and modify bytes using fixed size values.
Studio.App.BetaFeatures.LuauBufferTypeTitle,,Luau Buffer Type,Luau Buffer Type
Studio.App.BetaFeatures.LuauDCRDescription,,Script analysis uses the new Luau type inference engine and type checker. Yields better error messages.,Script analysis uses the new Luau type inference engine and type checker. Yields better error messages.
Studio.App.BetaFeatures.LuauDCRTitle,,New Luau type solver,New Luau type solver
Studio.App.BetaFeatures.LuauDataModelAwarenessDescription,,"When typechecking scripts, incorporate the shape of the game's DataModel","When typechecking scripts, incorporate the shape of the game's DataModel"
Studio.App.BetaFeatures.LuauDataModelAwarenessTitle,,Luau DataModel awareness,Luau DataModel awareness
Studio.App.BetaFeatures.LuauFileSyncDescription,,Enables syncing of scripts between Studio and local disk.,Enables syncing of scripts between Studio and local disk.
Studio.App.BetaFeatures.LuauFileSyncTitle,,Luau File Sync,Luau File Sync
Studio.App.BetaFeatures.LuauIterDescription,,Iteration with for loops in Luau now supports directly iterating tables without pairs/ipairs as well as __iter metamethod.,Iteration with for loops in Luau now supports directly iterating tables without pairs/ipairs as well as __iter metamethod.
Studio.App.BetaFeatures.LuauIterTitle,,Generalized Iteration in Luau,Generalized Iteration in Luau
Studio.App.BetaFeatures.LuauLowerBoundsDescription,,Adds lower-bounds calculation to script analysis for more accurate type inference.,Adds lower-bounds calculation to script analysis for more accurate type inference.
Studio.App.BetaFeatures.LuauLowerBoundsTitle,,Experimental Luau language features,Experimental Luau language features
Studio.App.BetaFeatures.LuauNativeCodegenDescription,,Enable native code generation for Luau modules tagged with --!native.,Enable native code generation for Luau modules tagged with --!native.
Studio.App.BetaFeatures.LuauNativeCodegenTitle,,Luau Native Code,Luau Native Code
Studio.App.BetaFeatures.LuauNativeVector3Description,,Enable Luau VM built-in support for Vector3 type to improve script performance.,Enable Luau VM built-in support for Vector3 type to improve script performance.
Studio.App.BetaFeatures.LuauNativeVector3Title,,Native Vector3 Type,Native Vector3 Type
Studio.App.BetaFeatures.LuauNonStrictByDefaultDescription,,"Script analysis uses non-strict mode for all scripts by default. Use --!strict, --!nonstrict or --!nocheck to override mode on a per script basis.","Script analysis uses non-strict mode for all scripts by default. Use --!strict, --!nonstrict or --!nocheck to override mode on a per script basis."
Studio.App.BetaFeatures.LuauNonStrictByDefaultTitle,,Scripts Are Non-Strict By Default,Scripts Are Non-Strict By Default
Studio.App.BetaFeatures.MassUpdateDescription,,Adds an option to mass update a package across places when a newer package is available,Adds an option to mass update a package across places when a newer package is available
Studio.App.BetaFeatures.MassUpdateTitle,,Mass Update on Packages,Mass Update on Packages
Studio.App.BetaFeatures.MaterialGeneratorDescription,,"Enables the AI Material Generator, which allows you to generate any PBR material you can imagine using text input.","Enables the AI Material Generator, which allows you to generate any PBR material you can imagine using text input."
Studio.App.BetaFeatures.MaterialGeneratorTermsAndConditions,Terms and conditions for being able to use the AI Material Generator,"Material Generator is a tool provided by Roblox as an option to access material creation features in Studio. BY PROCEEDING OR USING MATERIAL GENERATOR, YOU ACCEPT AND AGREE TO THE BELOW.

You remain responsible for ensuring that all language, data and other information that you upload to Roblox, and all images and other materials suggested by Material Generator, complies with the Roblox Terms of Use (the “Terms”) including the Roblox Community Standards. Material Generator is part of the “Services” as defined in the Terms. Accordingly, your use of Material Generator is subject to the Terms, including the Creator Terms and the Roblox Community Standards, and, among other things, you must (i) use Material Generator in a lawful manner and in compliance with all applicable laws, (ii) not reverse engineer, disassemble, decompile, or otherwise attempt to derive or gain access to Material Generator; and (iii) use Material Generator in a manner that does not infringe or attempt to infringe, misappropriate or otherwise violate any rights of Roblox or any other person or entity.

Due to its nature, Material Generator may generate irrelevant, inaccurate, offensive, or other material that is not useful for your purposes and that may be the same, similar, or different among users. Material Generator is not intended to provide factual information or advice. YOUR USE OF MATERIAL GENERATOR IS AT YOUR OWN RISK, AND MATERIAL GENERATOR IS PROVIDED “AS IS” AND WITHOUT CONDITION, WARRANTY, GUARANTEE OR REPRESENTATION OF ANY KIND, EXPRESS OR IMPLIED (INCLUDING WITHOUT LIMITATION, ANY WARRANTY OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, TITLE, NON-INFRINGEMENT, AVAILABILITY, OR ERROR-FREE OR UNINTERRUPTED USE). ROBLOX MAKES NO WARRANTY ABOUT CONTENT OR MATERIALS ACCESSIBLE THROUGH OR FROM MATERIAL GENERATOR, AND EXPRESSLY DISCLAIMS THAT ANY CONTENT, IMAGES OR INFORMATION RESULTING FROM OR RELATED TO YOUR USE OF MATERIAL GENERATOR IS ACCURATE OR RELIABLE OR CAN OR SHOULD BE RELIED UPON BY YOU FOR ANY PURPOSE.","Material Generator is a tool provided by Roblox as an option to access material creation features in Studio. BY PROCEEDING OR USING MATERIAL GENERATOR, YOU ACCEPT AND AGREE TO THE BELOW.

You remain responsible for ensuring that all language, data and other information that you upload to Roblox, and all images and other materials suggested by Material Generator, complies with the Roblox Terms of Use (the “Terms”) including the Roblox Community Standards. Material Generator is part of the “Services” as defined in the Terms. Accordingly, your use of Material Generator is subject to the Terms, including the Creator Terms and the Roblox Community Standards, and, among other things, you must (i) use Material Generator in a lawful manner and in compliance with all applicable laws, (ii) not reverse engineer, disassemble, decompile, or otherwise attempt to derive or gain access to Material Generator; and (iii) use Material Generator in a manner that does not infringe or attempt to infringe, misappropriate or otherwise violate any rights of Roblox or any other person or entity.

Due to its nature, Material Generator may generate irrelevant, inaccurate, offensive, or other material that is not useful for your purposes and that may be the same, similar, or different among users. Material Generator is not intended to provide factual information or advice. YOUR USE OF MATERIAL GENERATOR IS AT YOUR OWN RISK, AND MATERIAL GENERATOR IS PROVIDED “AS IS” AND WITHOUT CONDITION, WARRANTY, GUARANTEE OR REPRESENTATION OF ANY KIND, EXPRESS OR IMPLIED (INCLUDING WITHOUT LIMITATION, ANY WARRANTY OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, TITLE, NON-INFRINGEMENT, AVAILABILITY, OR ERROR-FREE OR UNINTERRUPTED USE). ROBLOX MAKES NO WARRANTY ABOUT CONTENT OR MATERIALS ACCESSIBLE THROUGH OR FROM MATERIAL GENERATOR, AND EXPRESSLY DISCLAIMS THAT ANY CONTENT, IMAGES OR INFORMATION RESULTING FROM OR RELATED TO YOUR USE OF MATERIAL GENERATOR IS ACCURATE OR RELIABLE OR CAN OR SHOULD BE RELIED UPON BY YOU FOR ANY PURPOSE."
Studio.App.BetaFeatures.MaterialGeneratorTitle,,Material Generator,Material Generator
Studio.App.BetaFeatures.MaterialManagerUXDescription,,Workflow improvements and support for physical properties and terrain detail,Workflow improvements and support for physical properties and terrain detail
Studio.App.BetaFeatures.MaterialManagerUXTitle,,Material Manager Improvements,Material Manager Improvements
Studio.App.BetaFeatures.MaterialPickerDescription,,Adds a new Material button to the Home and Edit tabs to quickly change materials.,Adds a new Material button to the Home and Edit tabs to quickly change materials.
Studio.App.BetaFeatures.MaterialPickerTitle,,Material Picker,Material Picker
Studio.App.BetaFeatures.MaterialServiceDescription,,"Enables MaterialService and MaterialVariant, which allows Part Material appearance customization.","Enables MaterialService and MaterialVariant, which allows Part Material appearance customization."
Studio.App.BetaFeatures.MaterialServiceTitle,,Material Service,Material Service
Studio.App.BetaFeatures.MaxWaterFogDistanceDescription,,The maximum underwater fog distance is increased to permit larger underwater place designs with further visibility in the distance.,The maximum underwater fog distance is increased to permit larger underwater place designs with further visibility in the distance.
Studio.App.BetaFeatures.MaxWaterFogDistanceTitle,,Max Water Fog Distance Increase,Max Water Fog Distance Increase
Studio.App.BetaFeatures.MinPartSizeDescription,,"Reduces the minimum limit on part sizes from 0.05 to 0.001. Parts can be visually smaller, but will still limit to 0.05 for collision geometry for now.","Reduces the minimum limit on part sizes from 0.05 to 0.001. Parts can be visually smaller, but will still limit to 0.05 for collision geometry for now."
Studio.App.BetaFeatures.MinPartSizeTitle,,Lower minimum part size,Lower minimum part size
Studio.App.BetaFeatures.ModelMeshComputerBetaDescription,,Automatically generate Impostor meshes to be rendered outside of streaming radius. Use LevelOfDetail property on Model to enable it.,Automatically generate Impostor meshes to be rendered outside of streaming radius. Use LevelOfDetail property on Model to enable it.
Studio.App.BetaFeatures.ModelMeshComputerBetaTitle,,Automatic Impostors for Models,Automatic Impostors for Models
Studio.App.BetaFeatures.ModelScaleDescription,,"Models now have a Scale property, and packages can be scaled without it counting as a modification.","Models now have a Scale property, and packages can be scaled without it counting as a modification."
Studio.App.BetaFeatures.ModelScaleTitle,,Scale factor for Models,Scale factor for Models
Studio.App.BetaFeatures.Motor6DTransformFixDescription,,Fixes Motor6D.Transform to always position parts as if Part0 as the parent part so it will not rotate backwards if Part1 becomes the root internally.,Fixes Motor6D.Transform to always position parts as if Part0 as the parent part so it will not rotate backwards if Part1 becomes the root internally.
Studio.App.BetaFeatures.Motor6DTransformFixTitle,,Motor6D.Transform Consistency Beta,Motor6D.Transform Consistency Beta
Studio.App.BetaFeatures.MultilayerWrapFixDescription,,Outer layers of multilayer outfits will fit better with less distortion. Single layer outfits will be unaffected. Also faster.,Outer layers of multilayer outfits will fit better with less distortion. Single layer outfits will be unaffected. Also faster.
Studio.App.BetaFeatures.MultilayerWrapFixTitle,,Multilayer Wrap Fix,Multilayer Wrap Fix
Studio.App.BetaFeatures.Name,,Name,Name
Studio.App.BetaFeatures.NewBaseMaterialsDescription,,Adds 8 new base materials.,Adds 8 new base materials.
Studio.App.BetaFeatures.NewBaseMaterialsTitle,,New Base Materials,New Base Materials
Studio.App.BetaFeatures.NewCSGAPIDescription,,This beta feature allows creators to test and develop for the new CSG APIs in the Geometry Service along with all performance improvements.,This beta feature allows creators to test and develop for the new CSG APIs in the Geometry Service along with all performance improvements.
Studio.App.BetaFeatures.NewCSGAPITitle,,In-experience CSG improvements,In-experience CSG improvements
Studio.App.BetaFeatures.NewCameraControlsDescription,,Enables improved camera controls for Studio.,Enables improved camera controls for Studio.
Studio.App.BetaFeatures.NewCameraControlsTitle,,New Studio Camera Controls,New Studio Camera Controls
Studio.App.BetaFeatures.NewCharacterControllerDescription,,Enables trying the ControllerManager and Controller instances for better simulated character movement and customization.,Enables trying the ControllerManager and Controller instances for better simulated character movement and customization.
Studio.App.BetaFeatures.NewCharacterControllerTitle,,New Character Controller,New Character Controller
Studio.App.BetaFeatures.NewDockingDescription,,"New docking logic that allows undocking of the 3D Viewport and addresses docking corruption glitches and issues. Please note when enabled, this will start with a new layout. Your old layout will be restored if you disable this feature.","New docking logic that allows undocking of the 3D Viewport and addresses docking corruption glitches and issues. Please note when enabled, this will start with a new layout. Your old layout will be restored if you disable this feature."
Studio.App.BetaFeatures.NewDockingTitle,,Updated Docking System,Updated Docking System
Studio.App.BetaFeatures.NewExperiencesEnableTeamCreate,,New experiences enable Team Create,New experiences enable Team Create
Studio.App.BetaFeatures.NewExperiencesEnableTeamCreateDesc,,"New experiences in Studio are immediately saved to Roblox and enable Team Create by default.,","New experiences in Studio are immediately saved to Roblox and enable Team Create by default.,"
Studio.App.BetaFeatures.NewExperiencesEnableTeamCreateDescNew,,New experiences created in Studio are immediately saved to Roblox and have Team Create enabled by default.,New experiences created in Studio are immediately saved to Roblox and have Team Create enabled by default.
Studio.App.BetaFeatures.NewExplorerFilteringDescription,,"Search by properties, tags, parents, and more.","Search by properties, tags, parents, and more."
Studio.App.BetaFeatures.NewExplorerFilteringTitle,,Advanced Explorer Filtering,Advanced Explorer Filtering
Studio.App.BetaFeatures.NewFeaturesForChannelUserWarning1,,"New beta features have been automatically enabled above as you are enrolled in Beta Channel. You must restart Studio for them to be activated. <a href=""%1"">Restart Now</a>","New beta features have been automatically enabled above as you are enrolled in Beta Channel. You must restart Studio for them to be activated. <a href=""%1"">Restart Now</a>"
Studio.App.BetaFeatures.NewFontUIDescription,,Enables a new UI for selecting fonts which supports previews and provides access to more weights and styles than before.,Enables a new UI for selecting fonts which supports previews and provides access to more weights and styles than before.
Studio.App.BetaFeatures.NewFontUITitle,,New Font Picker UI,New Font Picker UI
Studio.App.BetaFeatures.NewGamesInCloudDescription,,Allows saving games to the cloud without publishing.,Allows saving games to the cloud without publishing.
Studio.App.BetaFeatures.NewGamesInCloudTitle,,New Games in the Cloud,New Games in the Cloud
Studio.App.BetaFeatures.NewScriptFoldStateDescription,,Enables new improved behavior for code folding in the Script Editor.,Enables new improved behavior for code folding in the Script Editor.
Studio.App.BetaFeatures.NewScriptFoldStateTitle,,Script Editor Folds Behavior Beta,Script Editor Folds Behavior Beta
Studio.App.BetaFeatures.NextGenExplorerDescription,"Description for the checkbox to enable the ""Next Gen Explorer"" beta feature which updates the Explorer","Enable the Next Gen Explorer Panel - featuring better performance and stability, better context menus, and easier mechanics for selection and editing.","Enable the Next Gen Explorer Panel - featuring better performance and stability, better context menus, and easier mechanics for selection and editing."
Studio.App.BetaFeatures.NextGenExplorerTitle,"The title for the ""Next Gen Explorer"" beta feature",Next Gen Explorer,Next Gen Explorer
Studio.App.BetaFeatures.NextGenStudioDescription,"Description for the checkbox to enable the ""Next Gen Studio"" feature which updates many pieces of the core studio UI","Enable the preview of Next Gen Studio core - introducing system menus, new categorization and look & feel of the top toolbar, upcoming customization features.","Enable the preview of Next Gen Studio core - introducing system menus, new categorization and look & feel of the top toolbar, upcoming customization features."
Studio.App.BetaFeatures.NextGenStudioTitle,"The title for the preview version of the ""Next Gen Studio"" feature",Next Gen Studio Preview,Next Gen Studio Preview
Studio.App.BetaFeatures.NineSliceEditorDescription,,A visual editor for the SliceCenter property of ImageLabels and ImageButtons.,A visual editor for the SliceCenter property of ImageLabels and ImageButtons.
Studio.App.BetaFeatures.NineSliceEditorTitle,,9-Slice Editor,9-Slice Editor
Studio.App.BetaFeatures.NonTeamCreateScriptVersionHistoryDescription,,Can right click on a script to view its history.  Will show past published versions of the script and their corresponding place version numbers.,Can right click on a script to view its history.  Will show past published versions of the script and their corresponding place version numbers.
Studio.App.BetaFeatures.NonTeamCreateScriptVersionHistoryTitle,,Script Version History for Non TeamCreate games,Script Version History for Non TeamCreate games
Studio.App.BetaFeatures.NonuniformUnionsDescription,,Allow unions created with the CSG system to scale nonuniformly in the same way as MeshParts. Change the interpretation of existing nonuniformly scaled unions.,Allow unions created with the CSG system to scale nonuniformly in the same way as MeshParts. Change the interpretation of existing nonuniformly scaled unions.
Studio.App.BetaFeatures.NonuniformUnionsTitle,,Nonuniform Unions,Nonuniform Unions
Studio.App.BetaFeatures.NotchedScreenSupportDescription,,"Add new emulation devices with non-rectangular aka ""notched"" screens.","Add new emulation devices with non-rectangular aka ""notched"" screens."
Studio.App.BetaFeatures.NotchedScreenSupportTitle,,Notched Screen Support,Notched Screen Support
Studio.App.BetaFeatures.OcclusionCullingDescription,,Enables software occlusion culling in Studio. Use wireframe to see what it culls.,Enables software occlusion culling in Studio. Use wireframe to see what it culls.
Studio.App.BetaFeatures.OcclusionCullingTitle,,Occlusion Culling,Occlusion Culling
Studio.App.BetaFeatures.OneClickCollaborateDescription,,"A new ""Collaborate"" button that enables you to immediately add, view, or manage collaborators and their permissions for your game. If collaborators are added, Team Create is turned on so that you can work together with your friends.","A new ""Collaborate"" button that enables you to immediately add, view, or manage collaborators and their permissions for your game. If collaborators are added, Team Create is turned on so that you can work together with your friends."
Studio.App.BetaFeatures.OneClickCollaborateTitle,,One-click Collaborate Button,One-click Collaborate Button
Studio.App.BetaFeatures.PackagePermissionsDescription,,"Add any group, user, or role as a user or editor for your packages through the Package Management action in Game Explorer","Add any group, user, or role as a user or editor for your packages through the Package Management action in Game Explorer"
Studio.App.BetaFeatures.PackagePermissionsTitle,,Packages Permissions,Packages Permissions
Studio.App.BetaFeatures.ParallelLuaDescription,,Allows writing scripts that can execute in parallel to improve throughput.,Allows writing scripts that can execute in parallel to improve throughput.
Studio.App.BetaFeatures.ParallelLuaTitle,,Parallel Lua,Parallel Lua
Studio.App.BetaFeatures.ParticlFlipbooksDescription,,"Enables the new particle flipbook feature, allowing the use of animated textures on particles (needing a 1024x1024 grid-layout texture of individiual frames).","Enables the new particle flipbook feature, allowing the use of animated textures on particles (needing a 1024x1024 grid-layout texture of individiual frames)."
Studio.App.BetaFeatures.ParticleFlipbooksTitle,,Particle Flipbooks,Particle Flipbooks
Studio.App.BetaFeatures.Path2DDescription,,Enables the new Path2D Instance and in-viewport editor for 2D splines.,Enables the new Path2D Instance and in-viewport editor for 2D splines.
Studio.App.BetaFeatures.Path2DTitle,,Path2D Instance,Path2D Instance
Studio.App.BetaFeatures.PathfindingLinksDescription,,Pathfinding link can be used to connect areas in the place which otherwise are unconnected.,Pathfinding link can be used to connect areas in the place which otherwise are unconnected.
Studio.App.BetaFeatures.PathfindingLinksTitle,,Pathfinding Links,Pathfinding Links
Studio.App.BetaFeatures.PathfindingModifiersDescription,,"Attached to Parts (if non-collidable, such Parts are used as volumes), their property Label can be used in the Cost table argument of CreatePath to make traversal cost non-unity.","Attached to Parts (if non-collidable, such Parts are used as volumes), their property Label can be used in the Cost table argument of CreatePath to make traversal cost non-unity."
Studio.App.BetaFeatures.PathfindingModifiersTitle,,Pathfinding Modifiers,Pathfinding Modifiers
Studio.App.BetaFeatures.PhysicsNewConvexDecompositionDescription,,"Enable the new CollisionFidelity, which uses a method called HACD to generate collision geometry with precise surfaces.","Enable the new CollisionFidelity, which uses a method called HACD to generate collision geometry with precise surfaces."
Studio.App.BetaFeatures.PhysicsNewConvexDecompositionTitle,,Enable CollisionFidelity.PreciseConvexDecomposition.,Enable CollisionFidelity.PreciseConvexDecomposition.
Studio.App.BetaFeatures.PhysicsSleepImprovementsDescription,,Set of changes that should make simulated parts awake and fall asleep more reliably.,Set of changes that should make simulated parts awake and fall asleep more reliably.
Studio.App.BetaFeatures.PhysicsSleepImprovementsTitle,,Physics Sleep Behavior Improvements.,Physics Sleep Behavior Improvements.
Studio.App.BetaFeatures.PivotEditorDescription,,"Enable the Edit Pivot tool in the Model tab, which allows the origin that defines how parts and models are transformed to be modified.","Enable the Edit Pivot tool in the Model tab, which allows the origin that defines how parts and models are transformed to be modified."
Studio.App.BetaFeatures.PivotEditorTitle,,Pivot Editor,Pivot Editor
Studio.App.BetaFeatures.PlaceAnnotationsDescription,,"Enable place comments for Team Create places, allowing you to leave annotations and comments for your collaborators.","Enable place comments for Team Create places, allowing you to leave annotations and comments for your collaborators."
Studio.App.BetaFeatures.PlaceAnnotationsTitle,,Place Comments,Place Comments
Studio.App.BetaFeatures.PreferredTextSizeSettingDescription,,Enables a text size setting in the in-game menu and app-shell device preferences page that scales text according to a user's selection.,Enables a text size setting in the in-game menu and app-shell device preferences page that scales text according to a user's selection.
Studio.App.BetaFeatures.PreferredTextSizeSettingTitle,,Preferred Text Size Setting,Preferred Text Size Setting
Studio.App.BetaFeatures.ProximityPromptDescription,,ProximityPrompt is a new instance type used to prompt the user for input so they can interact with an object in the 3D world.,ProximityPrompt is a new instance type used to prompt the user for input so they can interact with an object in the 3D world.
Studio.App.BetaFeatures.ProximityPromptTitle,,Proximity Prompt Beta,Proximity Prompt Beta
Studio.App.BetaFeatures.R15MigratorDescription,,"Enable tools to convert an R6 experience to R15. These include tools to convert characters, animations, and scripts from R6 to R15.","Enable tools to convert an R6 experience to R15. These include tools to convert characters, animations, and scripts from R6 to R15."
Studio.App.BetaFeatures.R15MigratorTitle,,R6-to-R15 Conversion,R6-to-R15 Conversion
Studio.App.BetaFeatures.RestartStudioTitle,,Restart Studio,Restart Studio
Studio.App.BetaFeatures.RestartWarning,,Beta features will not be activated until you restart Studio,Beta features will not be activated until you restart Studio
Studio.App.BetaFeatures.RibbonBarGalleryMenuDescription,,"Switches dropdown menu for Parts, Effects, Materials, and Physics constraints to use a gallery view from a list view.","Switches dropdown menu for Parts, Effects, Materials, and Physics constraints to use a gallery view from a list view."
Studio.App.BetaFeatures.RibbonBarGalleryMenuTitle,,Ribbon Bar Gallery Menu,Ribbon Bar Gallery Menu
Studio.App.BetaFeatures.RichTextDescription,,Enable rich text parsing and rendering in xml format.,Enable rich text parsing and rendering in xml format.
Studio.App.BetaFeatures.RichTextTitle,,Rich Text Beta,Rich Text Beta
Studio.App.BetaFeatures.RobloxClassicDescription,,Enable tools to create a Roblox Classic experience (R15 experience that plays like an R6).,Enable tools to create a Roblox Classic experience (R15 experience that plays like an R6).
Studio.App.BetaFeatures.RobloxClassicTitle,,Roblox Classic,Roblox Classic
Studio.App.BetaFeatures.SaveToCloudV2Description,,Create new games in the cloud automatically.,Create new games in the cloud automatically.
Studio.App.BetaFeatures.SaveToCloudV2Title,,New Games in the Cloud,New Games in the Cloud
Studio.App.BetaFeatures.ScriptEditorApiDescription,,"Allow plugins to access the ScriptEditorService and ScriptDocument objects, permitting them to interact with an active editor.","Allow plugins to access the ScriptEditorService and ScriptDocument objects, permitting them to interact with an active editor."
Studio.App.BetaFeatures.ScriptEditorApiTitle,,Script Editor API,Script Editor API
Studio.App.BetaFeatures.ScriptEditorDescription,,Customizable Semantic Highlighting and Temporary tabs that open Scripts in preview mode by default.,Customizable Semantic Highlighting and Temporary tabs that open Scripts in preview mode by default.
Studio.App.BetaFeatures.ScriptEditorHoverDescription,,"(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Displays Luau type information when hovering over code in the script editor.","(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Displays Luau type information when hovering over code in the script editor."
Studio.App.BetaFeatures.ScriptEditorHoverTitle,,Luau-Powered Type Hover,Luau-Powered Type Hover
Studio.App.BetaFeatures.ScriptEditorLintDescription,,Script Analysis Widget and linting logic get an upgrade! No major changes but many bug fixes and more intuitive behavior.,Script Analysis Widget and linting logic get an upgrade! No major changes but many bug fixes and more intuitive behavior.
Studio.App.BetaFeatures.ScriptEditorLintTitle,,Script Editor Linting,Script Editor Linting
